stock_id,company_name,market,industry,security_type,listed_date,isin,quote_date,close,change,volume_shares,valuation_date,pe_ratio,pb_ratio,dividend_yield_pct,chip_date,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,institutional_total_net_buy_shares,has_price_file,price_file
3552,同致,twse,其他電子業,股票,2009/01/07,TW0003552006,,,,,,,,,20260618,29285.0,0.0,-2000.0,27285.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3552.csv
3555,博士旺,twse,半導體業,股票,2011/11/08,TW0003555009,,,,,,,,,20260618,-1069.0,0.0,1417.0,348.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3555.csv
3556,禾瑞亞,twse,半導體業,股票,2008/04/15,TW0003556007,,,,,,,,,20260618,-512890.0,0.0,-629.0,-513519.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3556.csv
3557,嘉威,twse,居家生活,股票,2008/02/27,TW0003557005,1150618,26.65,0.4,96429.0,1150618,,0.88,1.13,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3557.csv
3558,神準,twse,通信網路業,股票,2013/12/30,TW0003558003,,,,,,,,,20260618,13033.0,0.0,-3080.0,9953.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3558.csv
3563,牧德,twse,光電業,股票,2019/04/02,TW0003563003,1150618,715.0,13.0,598904.0,1150618,45.66,8.78,1.96,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3563.csv
3564,其陽,twse,通信網路業,股票,2013/12/03,TW0003564001,,,,,,,,,20260618,-14000.0,0.0,-703.0,-14703.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3564.csv
3567,逸昌,twse,半導體業,股票,2010/11/22,TW0003567004,,,,,,,,,20260618,18000.0,0.0,0.0,18000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3567.csv
3570,大塚,twse,資訊服務業,股票,2008/10/23,TW0003570008,,,,,,,,,20260618,8335.0,0.0,0.0,8335.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3570.csv
3576,聯合再生,twse,光電業,股票,2009/01/12,TW0003576005,1150618,18.0,-1.15,39457299.0,1150618,42.86,2.24,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3576.csv
3577,泓格,twse,電腦及週邊設備業,股票,2009/01/06,TW0003577003,,,,,,,,,20260618,-110000.0,0.0,-359.0,-110359.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3577.csv
3580,友威科,twse,其他電子業,股票,2010/07/09,TW0003580007,,,,,,,,,20260618,-182167.0,0.0,-114.0,-182281.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3580.csv
3581,博磊,twse,半導體業,股票,2015/01/20,TW0003581005,,,,,,,,,20260618,-79000.0,0.0,33139.0,-45861.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3581.csv
3583,辛耘,twse,半導體業,股票,2013/03/12,TW0003583001,1150618,889.0,62.0,2799253.0,1150618,60.27,9.35,0.67,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3583.csv
3587,閎康,twse,其他電子業,股票,2009/08/18,TW0003587002,,,,,,,,,20260618,-126597.0,0.0,66015.0,-60582.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3587.csv
3588,通嘉,twse,半導體業,股票,2009/08/14,TW0003588000,1150618,60.3,2.5,592678.0,1150618,100.5,2.08,0.83,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3588.csv
3591,艾笛森,twse,光電業,股票,2010/11/12,TW0003591004,1150618,23.95,0.8,1459231.0,1150618,,1.18,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3591.csv
3592,瑞鼎,twse,半導體業,股票,2022/01/07,TW0003592002,1150618,275.0,-1.0,1177315.0,1150618,17.19,1.94,5.31,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3592.csv
3593,力銘,twse,電子零組件業,股票,2009/03/16,TW0003593000,1150618,16.05,-0.05,21770.0,1150618,,3.88,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3593.csv
3594,磐儀,twse,電腦及週邊設備業,股票,2013/05/07,TW0003594008,,,,,,,,,20260618,21050.0,0.0,-1498.0,19552.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3594.csv
3596,智易,twse,通信網路業,股票,2009/03/11,TW0003596003,1150618,191.5,-2.0,3840006.0,1150618,15.14,2.68,4.7,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3596.csv
3597,映興,twse,電子零組件業,股票,2020/03/09,TW0003597001,,,,,,,,,20260618,7000.0,0.0,0.0,7000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3597.csv
3605,宏致,twse,電子零組件業,股票,2009/03/26,TW0003605002,1150618,80.5,3.4,7168015.0,1150618,23.27,1.66,2.09,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3605.csv
3607,谷崧,twse,電子零組件業,股票,2009/10/28,TW0003607008,1150618,16.85,-0.25,495374.0,1150618,43.21,1.21,4.75,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3607.csv
3609,三一東林,twse,電子零組件業,股票,2011/01/11,TW0003609004,,,,,,,,,20260618,-21000.0,0.0,0.0,-21000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3609.csv
3611,鼎翰,twse,電腦及週邊設備業,股票,2008/11/26,TW0003611000,,,,,,,,,20260618,11186.0,0.0,0.0,11186.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3611.csv
3615,安可,twse,光電業,股票,2009/04/15,TW0003615001,,,,,,,,,20260618,-48123.0,0.0,185.0,-47938.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3615.csv
3617,碩天,twse,其他電子業,股票,2009/12/23,TW0003617007,1150618,211.5,0.0,205184.0,1150618,14.98,2.18,4.73,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3617.csv
3622,洋華,twse,光電業,股票,2009/03/25,TW0003622007,1150618,55.7,0.1,191093.0,1150618,9.54,1.16,5.75,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3622.csv
3623,富晶通,twse,光電業,股票,2010/04/28,TW0003623005,,,,,,,,,20260618,-8000.0,0.0,32.0,-7968.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3623.csv
3624,光頡,twse,電子零組件業,股票,2011/03/16,TW0003624003,,,,,,,,,20260618,-121000.0,0.0,70152.0,-50848.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3624.csv
3625,西勝,twse,電腦及週邊設備業,股票,2009/10/28,TW0003625000,,,,,,,,,20260618,43906.0,0.0,0.0,43906.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3625.csv
3628,盈正,twse,其他電子業,股票,2010/09/09,TW0003628004,,,,,,,,,20260618,2970.0,0.0,-557.0,2413.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3628.csv
3629,地心引力,twse,文化創意業,股票,2020/06/01,TW0003629002,,,,,,,,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3629.csv
3630,新鉅科,twse,光電業,股票,2010/04/26,TW0003630000,,,,,,,,,20260618,237210.0,0.0,-7052.0,230158.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3630.csv
3631,晟楠,twse,電子零組件業,股票,2010/12/20,TW0003631008,,,,,,,,,20260618,-7000.0,0.0,0.0,-7000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3631.csv
3632,研勤,twse,通信網路業,股票,2011/01/11,TW0003632006,,,,,,,,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3632.csv
3645,達邁,twse,電子零組件業,股票,2011/10/05,TW0003645008,1150618,94.3,1.8,2294723.0,1150618,49.63,3.8,1.27,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3645.csv
3646,艾恩特,twse,電子零組件業,股票,2012/03/27,TW0003646006,,,,,,,,,20260618,1000.0,0.0,0.0,1000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3646.csv
3652,精聯,twse,電腦及週邊設備業,股票,2022/09/21,TW0003652004,1150618,40.2,2.95,2847772.0,1150618,28.71,1.61,2.99,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3652.csv
3653,健策,twse,電子零組件業,股票,2009/11/18,TW0003653002,1150618,3965.0,-25.0,2001751.0,1150618,109.68,27.47,0.55,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3653.csv
3661,世芯-KY,twse,半導體業,股票,2014/10/28,KYG022421088,1150618,4380.0,60.0,2341823.0,1150618,64.19,8.28,0.78,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3661.csv
3663,鑫科,twse,其他電子業,股票,2012/11/20,TW0003663001,,,,,,,,,20260618,-287074.0,0.0,92135.0,-194939.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3663.csv
3664,安瑞-KY,twse,通信網路業,股票,2010/06/24,KYG0550W1069,,,,,,,,,20260618,2000.0,0.0,0.0,2000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3664.csv
3665,貿聯-KY,twse,其他電子業,股票,2011/04/21,KYG114741062,1150618,2100.0,10.0,7002236.0,1150618,42.38,8.78,0.71,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3665.csv
3666,光耀,twse,光電業,股票,2014/12/04,TW0003666004,,,,,,,,,20260618,3000.0,0.0,0.0,3000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3666.csv
3669,圓展,twse,通信網路業,股票,2011/08/25,TW0003669008,1150618,35.45,0.05,172014.0,1150618,19.48,1.02,2.82,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3669.csv
3672,康聯訊,twse,通信網路業,股票,2015/04/20,TW0003672002,,,,,,,,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3672.csv
3673,TPK-KY,twse,光電業,股票,2010/10/29,KYG898431096,1150618,86.2,-0.4,32118735.0,1150618,23.68,0.86,2.09,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3673.csv
3675,德微,twse,半導體業,股票,2012/06/29,TW0003675005,,,,,,,,,20260618,-147000.0,0.0,27796.0,-119204.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3675.csv
3679,新至陞,twse,電子零組件業,股票,2011/10/05,TW0003679007,1150618,111.0,-1.0,89807.0,1150618,13.07,1.49,8.11,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3679.csv
3680,家登,twse,半導體業,股票,2011/08/31,TW0003680005,,,,,,,,,20260618,433767.0,-450.0,86655.0,519972.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3680.csv
3684,榮昌,twse,通信網路業,股票,2014/03/28,TW0003684007,,,,,,,,,20260618,1000.0,0.0,0.0,1000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3684.csv
3685,元創精密,twse,電機機械,股票,2010/12/08,TW0003685004,,,,,,,,,20260618,-128000.0,0.0,4000.0,-124000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3685.csv
3686,達能,twse,半導體業,股票,2010/07/20,TW0003686002,1150618,17.25,-0.15,198655.0,1150618,,1.98,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3686.csv
3687,歐買尬,twse,數位雲端,股票,2020/06/01,TW0003687000,,,,,,,,,20260618,14169.0,0.0,-5000.0,9169.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3687.csv
3689,湧德,twse,電子零組件業,股票,2012/10/18,TW0003689006,,,,,,,,,20260618,162250.0,0.0,11160.0,173410.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3689.csv
3691,碩禾,twse,光電業,股票,2010/11/18,TW0003691002,,,,,,,,,20260618,-91710.0,0.0,79641.0,-12069.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3691.csv
3693,營邦,twse,電腦及週邊設備業,股票,2013/11/27,TW0003693008,,,,,,,,,20260618,1933.0,0.0,5026.0,6959.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3693.csv
3694,海華,twse,通信網路業,股票,2011/05/03,TW0003694006,1150618,60.8,-1.1,1575539.0,1150618,14.41,2.41,3.78,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3694.csv
3701,大眾控,twse,電腦及週邊設備業,股票,2004/08/30,TW0003701009,1150618,48.45,1.0,884345.0,1150618,,2.35,0.41,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3701.csv
3702,大聯大,twse,電子通路業,股票,2005/11/09,TW0003702007,1150618,112.0,5.0,20036329.0,1150618,13.68,2.09,3.39,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3702.csv
3703,欣陸,twse,建材營造業,股票,2010/04/08,TW0003703005,1150618,21.8,-0.1,1418869.0,1150618,10.48,0.66,4.82,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3703.csv
3704,合勤控,twse,通信網路業,股票,2010/08/16,TW0003704003,1150618,48.25,-1.1,5001868.0,1150618,41.96,1.67,0.83,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3704.csv
3705,永信,twse,生技醫療業,股票,2011/01/03,TW0003705000,1150618,56.9,-0.3,237383.0,1150618,19.16,1.99,5.27,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3705.csv
3706,神達,twse,電腦及週邊設備業,股票,2013/09/12,TW0003706008,1150618,86.9,0.6,10099896.0,1150618,16.58,1.74,4.6,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3706.csv
3707,漢磊,twse,半導體業,股票,2014/10/01,TW0003707006,,,,,,,,,20260618,-219830.0,0.0,-2311.0,-222141.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3707.csv
3708,上緯投控,twse,綠能環保,股票,2016/08/31,TW0003708004,1150618,116.5,2.0,885035.0,1150618,2.85,0.61,5.58,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3708.csv
3709,鑫聯大投控,twse,電腦及週邊設備業,股票,1999/04/16,TW0003709002,,,,,,,,,20260618,130210.0,0.0,754.0,130964.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3709.csv
3710,連展投控,twse,電子零組件業,股票,2017/12/29,TW0003710000,,,,,,,,,20260618,-55000.0,0.0,664.0,-54336.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3710.csv
3711,日月光投控,twse,半導體業,股票,2018/04/30,TW0003711008,1150618,613.0,18.0,36191812.0,1150618,56.92,7.67,1.08,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3711.csv
3712,永崴投控,twse,電腦及週邊設備業,股票,2018/10/01,TW0003712006,1150618,17.65,-0.25,522909.0,1150618,,1.46,17.0,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3712.csv
3713,新晶投控,twse,綠能環保,股票,2020/02/27,TW0003713004,,,,,,,,,20260618,22000.0,0.0,0.0,22000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3713.csv
3714,富采,twse,光電業,股票,2021/01/06,TW0003714002,1150618,67.2,1.3,13360253.0,1150618,,1.19,1.34,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3714.csv
3715,定穎投控,twse,電子零組件業,股票,2022/08/25,TW0003715009,1150618,179.0,3.0,11155279.0,1150618,184.54,4.72,0.6,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3715.csv
3716,中化控股,twse,生技醫療業,股票,2024/09/02,TW0003716007,1150618,34.7,0.0,181716.0,1150618,13.4,0.65,2.88,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3716.csv
3717,聯嘉投控,twse,汽車工業,股票,2018/05/09,TW0003717005,1150618,22.55,0.1,8578935.0,1150618,281.88,1.39,0.89,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\3717.csv
4102,永日,twse,生技醫療業,股票,2001/03/20,TW0004102009,,,,,,,,,20260618,0.0,0.0,0.0,0.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4102.csv
4104,佳醫,twse,生技醫療業,股票,2007/12/31,TW0004104005,1150618,69.5,0.0,202913.0,1150618,16.05,1.36,6.19,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4104.csv
4105,東洋,twse,生技醫療業,股票,2001/09/27,TW0004105002,,,,,,,,,20260618,189425.0,-304000.0,-65.0,-114640.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4105.csv
4106,雃博,twse,生技醫療業,股票,2004/11/08,TW0004106000,1150618,23.4,0.0,116951.0,1150618,16.36,0.95,4.27,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4106.csv
4107,邦特,twse,生技醫療業,股票,2002/03/04,TW0004107008,,,,,,,,,20260618,-29320.0,0.0,0.0,-29320.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4107.csv
4108,懷特,twse,生技醫療業,股票,2008/07/16,TW0004108006,1150618,12.0,0.0,164306.0,1150618,,1.3,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4108.csv
4109,加捷生醫,twse,生技醫療業,股票,2002/08/08,TW0004109004,,,,,,,,,20260618,26000.0,0.0,-2.0,25998.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4109.csv
4111,濟生,twse,生技醫療業,股票,1999/03/06,TW0004111000,,,,,,,,,20260618,0.0,0.0,0.0,0.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4111.csv
4113,聯上,twse,建材營造業,股票,2003/07/22,TW0004113006,,,,,,,,,20260618,-59910.0,0.0,0.0,-59910.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4113.csv
4114,健喬,twse,生技醫療業,股票,2003/05/12,TW0004114004,,,,,,,,,20260618,160486.0,0.0,-17.0,160469.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4114.csv
4116,明基醫,twse,生技醫療業,股票,2015/12/16,TW0004116009,,,,,,,,,20260618,-2000.0,0.0,-744.0,-2744.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4116.csv
4119,旭富,twse,生技醫療業,股票,2004/01/07,TW0004119003,1150618,44.2,0.85,242729.0,1150618,55.25,0.98,1.7,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4119.csv
4120,友華,twse,生技醫療業,股票,2003/11/05,TW0004120001,,,,,,,,,20260618,3000.0,0.0,0.0,3000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4120.csv
4121,優盛,twse,生技醫療業,股票,2003/07/25,TW0004121009,,,,,,,,,20260618,7000.0,0.0,0.0,7000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4121.csv
4123,晟德,twse,生技醫療業,股票,2003/10/07,TW0004123005,,,,,,,,,20260618,-15000.0,0.0,-31878.0,-46878.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4123.csv
4126,太醫,twse,生技醫療業,股票,2004/02/09,TW0004126008,,,,,,,,,20260618,-6000.0,0.0,6000.0,0.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4126.csv
4127,天良,twse,生技醫療業,股票,2005/07/29,TW0004127006,,,,,,,,,20260618,-37762.0,0.0,0.0,-37762.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4127.csv
4128,中天,twse,生技醫療業,股票,2006/06/09,TW0004128004,,,,,,,,,20260618,273117.0,0.0,9246.0,282363.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4128.csv
4129,聯合,twse,生技醫療業,股票,2004/09/29,TW0004129002,,,,,,,,,20260618,-6000.0,0.0,933.0,-5067.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4129.csv
4130,健亞,twse,生技醫療業,股票,2012/01/12,TW0004130000,,,,,,,,,20260618,14000.0,0.0,-209.0,13791.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4130.csv
4131,浩泰,twse,生技醫療業,股票,2004/04/09,TW0004131008,,,,,,,,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4131.csv
4133,亞諾法,twse,生技醫療業,股票,2009/12/28,TW0004133004,1150618,20.7,0.0,103212.0,1150618,690.0,0.99,0.53,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4133.csv
4137,麗豐-KY,twse,生技醫療業,股票,2013/11/27,KYG211641017,1150618,109.0,-0.5,186993.0,1150618,13.87,1.61,9.17,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4137.csv
4138,曜亞,twse,生技醫療業,股票,2010/12/29,TW0004138003,,,,,,,,,20260618,4000.0,0.0,0.0,4000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4138.csv
4139,馬光-KY,twse,生技醫療業,股票,2011/04/29,KYG5831M1087,,,,,,,,,20260618,1000.0,0.0,0.0,1000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4139.csv
4142,國光生,twse,生技醫療業,股票,2012/05/03,TW0004142005,1150618,17.4,-0.1,1102349.0,1150618,,1.54,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4142.csv
4147,中裕,twse,生技醫療業,股票,2015/11/23,TW0004147004,,,,,,,,,20260618,186487.0,0.0,888.0,187375.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4147.csv
4148,全宇生技-KY,twse,生技醫療業,股票,2017/06/08,KYG0232P1072,1150618,30.85,-0.3,23381.0,1150618,14.28,0.76,3.24,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4148.csv
4153,鈺緯,twse,生技醫療業,股票,2013/05/23,TW0004153002,,,,,,,,,20260618,-1000.0,0.0,0.0,-1000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4153.csv
4154,樂威科-KY,twse,其他業,股票,2011/12/28,KYG527551082,,,,,,,,,20260618,-1000.0,0.0,0.0,-1000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4154.csv
4155,訊映,twse,生技醫療業,股票,2017/12/05,TW0004155007,1150618,15.3,0.0,421532.0,1150618,19.62,0.88,1.96,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4155.csv
4157,太景*-KY,twse,生技醫療業,股票,2013/08/30,KYG866171005,,,,,,,,,20260618,42000.0,0.0,-2806.0,39194.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4157.csv
4160,訊聯基因,twse,生技醫療業,股票,2012/09/17,TW0004160007,,,,,,,,,20260618,1000.0,0.0,0.0,1000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4160.csv
4161,聿新科,twse,生技醫療業,股票,2013/06/26,TW0004161005,,,,,,,,,20260618,5000.0,0.0,-442.0,4558.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4161.csv
4162,智擎,twse,生技醫療業,股票,2012/09/18,TW0004162003,,,,,,,,,20260618,40000.0,0.0,3.0,40003.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4162.csv
4163,鐿鈦,twse,生技醫療業,股票,2012/11/15,TW0004163001,,,,,,,,,20260618,-5000.0,0.0,0.0,-5000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4163.csv
4164,承業醫,twse,生技醫療業,股票,2012/10/24,TW0004164009,1150618,31.15,0.45,691554.0,1150618,29.95,0.82,3.56,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\4164.csv
