stock_id,company_name,market,valuation_date,pe_ratio,pb_ratio,dividend_yield_pct,fetched_at
3324,雙鴻,tpex,1150618,30.88,7.42,1.11,2026-06-19T12:10:06
3325,旭品,tpex,1150618,,1.33,0.0,2026-06-19T12:10:06
3332,幸康,tpex,1150618,16.54,1.62,3.08,2026-06-19T12:10:06
3338,泰碩,twse,1150618,51.51,3.2,1.73,2026-06-19T12:10:06
3339,泰谷,tpex,1150618,,4.83,0.0,2026-06-19T12:10:06
3346,麗清,twse,1150618,,0.8,0.46,2026-06-19T12:10:06
3349,寶德,tpex,1150618,,2.61,0.0,2026-06-19T12:10:06
3354,律勝,tpex,1150618,,2.5,0.0,2026-06-19T12:10:06
3356,奇偶,twse,1150618,5.96,1.81,5.79,2026-06-19T12:10:06
3357,臺慶科,tpex,1150618,35.8,4.03,1.46,2026-06-19T12:10:06
3360,尚立,tpex,1150618,,1.5,0.0,2026-06-19T12:10:06
3362,先進光,tpex,1150618,,8.25,0.0,2026-06-19T12:10:06
3363,上詮,tpex,1150618,,14.11,0.0,2026-06-19T12:10:06
3372,典範,tpex,1150618,,2.39,0.0,2026-06-19T12:10:06
3373,熱映,tpex,1150618,,1.01,6.57,2026-06-19T12:10:06
3374,精材,tpex,1150618,48.83,6.72,1.0,2026-06-19T12:10:06
3376,新日興,twse,1150618,301.47,2.31,1.95,2026-06-19T12:10:06
3379,彬台,tpex,1150618,22.64,2.16,3.38,2026-06-19T12:10:06
3380,明泰,twse,1150618,,2.08,1.43,2026-06-19T12:10:06
3388,崇越電,tpex,1150618,20.95,1.51,3.61,2026-06-19T12:10:06
3390,旭軟,tpex,1150618,,1.64,0.7,2026-06-19T12:10:06
3402,漢科,tpex,1150618,19.17,5.23,4.27,2026-06-19T12:10:06
3406,玉晶光,twse,1150618,22.82,3.25,2.26,2026-06-19T12:10:06
3413,京鼎,twse,1150618,17.23,2.26,3.38,2026-06-19T12:10:06
3416,融程電,twse,1150618,24.11,4.36,2.9,2026-06-19T12:10:06
3419,譁裕,twse,1150618,,1.85,,2026-06-19T12:10:06
3430,奇鈦科,tpex,1150618,41.42,4.21,1.12,2026-06-19T12:10:06
3432,台端,twse,1150618,,2.63,,2026-06-19T12:10:06
3434,哲固,tpex,1150618,,2.11,4.01,2026-06-19T12:10:06
3437,榮創,twse,1150618,,1.43,,2026-06-19T12:10:06
3438,類比科,tpex,1150618,80.67,1.37,2.07,2026-06-19T12:10:06
3441,聯一光,tpex,1150618,80.96,4.43,0.92,2026-06-19T12:10:06
3443,創意,twse,1150618,146.21,44.66,0.41,2026-06-19T12:10:06
3444,利機,tpex,1150618,55.31,4.33,1.84,2026-06-19T12:10:06
3447,展達,twse,1150618,28.11,2.54,2.74,2026-06-19T12:10:06
3450,聯鈞,twse,1150618,168.15,15.78,0.18,2026-06-19T12:10:06
3455,由田,tpex,1150618,135.96,6.27,1.45,2026-06-19T12:10:06
3465,進泰電子,tpex,1150618,,1.65,0.0,2026-06-19T12:10:06
3466,德晉,tpex,1150618,,1.81,0.0,2026-06-19T12:10:06
3467,台灣精材,tpex,1150618,94.56,3.31,0.78,2026-06-19T12:10:06
3479,安勤,tpex,1150618,20.1,3.06,3.39,2026-06-19T12:10:06
3481,群創,twse,1150618,585.45,2.27,1.55,2026-06-19T12:10:06
3483,力致,tpex,1150618,24.36,1.93,3.2,2026-06-19T12:10:06
3484,崧騰,tpex,1150618,14.06,1.28,4.54,2026-06-19T12:10:06
3485,敘豐,tpex,1150618,60.15,7.69,1.45,2026-06-19T12:10:06
3489,森寶,tpex,1150618,,1.73,13.07,2026-06-19T12:10:06
3490,單井,tpex,1150618,12.11,1.32,1.54,2026-06-19T12:10:06
3491,昇達科,tpex,1150618,170.68,30.81,0.44,2026-06-19T12:10:06
3492,長盛,tpex,1150618,15.27,1.21,4.8,2026-06-19T12:10:06
3494,誠研,twse,1150618,,1.39,,2026-06-19T12:10:06
3498,陽程,tpex,1150618,93.89,3.28,0.0,2026-06-19T12:10:06
3499,環天科,tpex,1150618,,1.8,0.0,2026-06-19T12:10:06
3501,維熹,twse,1150618,23.35,0.72,4.78,2026-06-19T12:10:06
3504,揚明光,twse,1150618,,3.68,,2026-06-19T12:10:06
3508,位速,tpex,1150618,,3.95,0.0,2026-06-19T12:10:06
3511,矽瑪,tpex,1150618,,1.54,0.0,2026-06-19T12:10:06
3512,皇龍,tpex,1150618,11.95,0.94,8.65,2026-06-19T12:10:06
3515,華擎,twse,1150618,15.55,2.7,4.46,2026-06-19T12:10:06
3516,亞帝歐,tpex,1150618,95.86,1.07,0.72,2026-06-19T12:10:06
3518,柏騰,twse,1150618,12.95,1.71,,2026-06-19T12:10:06
3520,華盈,tpex,1150618,,1.47,0.0,2026-06-19T12:10:06
3521,台鋼建設,tpex,1150618,5.41,1.04,0.0,2026-06-19T12:10:06
3522,御嵿,tpex,1150618,,1.53,0.0,2026-06-19T12:10:06
3523,迎輝,tpex,1150618,,2.68,0.0,2026-06-19T12:10:06
3526,凡甲,tpex,1150618,18.68,6.0,5.15,2026-06-19T12:10:06
3527,聚積,tpex,1150618,,1.41,1.41,2026-06-19T12:10:06
3528,安馳,twse,1150618,35.65,3.53,1.25,2026-06-19T12:10:06
3529,力旺,tpex,1150618,119.34,55.02,0.63,2026-06-19T12:10:06
3530,晶相光,twse,1150618,35.02,2.21,1.13,2026-06-19T12:10:06
3531,先益,tpex,1150618,94.38,0.74,2.21,2026-06-19T12:10:06
3532,台勝科,twse,1150618,493.67,6.24,0.26,2026-06-19T12:10:06
3533,嘉澤,twse,1150618,32.18,6.13,1.53,2026-06-19T12:10:06
3535,晶彩科,twse,1150618,335.0,9.51,,2026-06-19T12:10:06
3537,堡達,tpex,1150618,35.14,3.73,2.23,2026-06-19T12:10:06
3540,曜越,tpex,1150618,87.93,1.01,1.18,2026-06-19T12:10:06
3541,西柏,tpex,1150618,,1.7,0.0,2026-06-19T12:10:06
3543,州巧,twse,1150618,,1.09,1.94,2026-06-19T12:10:06
3545,敦泰,twse,1150618,,1.44,1.38,2026-06-19T12:10:06
3546,宇峻,tpex,1150618,25.19,3.08,2.91,2026-06-19T12:10:06
3548,兆利,tpex,1150618,1784.0,0.97,1.12,2026-06-19T12:10:06
3550,聯穎,twse,1150618,,2.4,,2026-06-19T12:10:06
3551,世禾,tpex,1150618,25.33,2.52,2.31,2026-06-19T12:10:06
3552,同致,tpex,1150618,86.67,1.13,0.96,2026-06-19T12:10:06
3555,博士旺,tpex,1150618,28.67,10.32,0.0,2026-06-19T12:10:06
3556,禾瑞亞,tpex,1150618,25.34,4.17,2.64,2026-06-19T12:10:06
3557,嘉威,twse,1150618,,0.88,1.13,2026-06-19T12:10:06
3558,神準,tpex,1150618,49.26,1.29,2.24,2026-06-19T12:10:06
3563,牧德,twse,1150618,45.66,8.78,1.96,2026-06-19T12:10:06
3564,其陽,tpex,1150618,159.17,2.08,0.57,2026-06-19T12:10:06
3567,逸昌,tpex,1150618,29.95,1.66,3.51,2026-06-19T12:10:06
3570,大塚,tpex,1150618,12.99,3.06,5.42,2026-06-19T12:10:06
3576,聯合再生,twse,1150618,42.86,2.24,,2026-06-19T12:10:06
3577,泓格,tpex,1150618,39.58,5.24,1.65,2026-06-19T12:10:06
3580,友威科,tpex,1150618,72.5,3.86,1.18,2026-06-19T12:10:06
3581,博磊,tpex,1150618,133.96,10.11,0.33,2026-06-19T12:10:06
3583,辛耘,twse,1150618,60.27,9.35,0.67,2026-06-19T12:10:06
3587,閎康,tpex,1150618,40.48,4.01,1.48,2026-06-19T12:10:06
3588,通嘉,twse,1150618,100.5,2.08,0.83,2026-06-19T12:10:06
3591,艾笛森,twse,1150618,,1.18,,2026-06-19T12:10:06
3592,瑞鼎,twse,1150618,17.19,1.94,5.31,2026-06-19T12:10:06
3593,力銘,twse,1150618,,3.88,,2026-06-19T12:10:06
3594,磐儀,tpex,1150618,76.11,2.06,0.83,2026-06-19T12:10:06
3596,智易,twse,1150618,15.14,2.68,4.7,2026-06-19T12:10:06
3597,映興,tpex,1150618,112.5,1.77,1.48,2026-06-19T12:10:06
3605,宏致,twse,1150618,23.27,1.66,2.09,2026-06-19T12:10:06
3607,谷崧,twse,1150618,43.21,1.21,4.75,2026-06-19T12:10:06
3609,三一東林,tpex,1150618,4.47,2.24,0.0,2026-06-19T12:10:06
3611,鼎翰,tpex,1150618,9.5,1.65,5.18,2026-06-19T12:10:06
3615,安可,tpex,1150618,53.79,1.72,1.26,2026-06-19T12:10:06
3617,碩天,twse,1150618,14.98,2.18,4.73,2026-06-19T12:10:06
3622,洋華,twse,1150618,9.54,1.16,5.75,2026-06-19T12:10:06
3623,富晶通,tpex,1150618,61.32,1.86,0.0,2026-06-19T12:10:06
3624,光頡,tpex,1150618,77.54,5.28,0.69,2026-06-19T12:10:06
3625,西勝,tpex,1150618,,3.07,0.0,2026-06-19T12:10:06
3628,盈正,tpex,1150618,17.36,2.07,4.49,2026-06-19T12:10:06
3629,地心引力,tpex,1150618,,10.89,0.0,2026-06-19T12:10:06
3630,新鉅科,tpex,1150618,16.49,2.38,0.0,2026-06-19T12:10:06
3631,晟楠,tpex,1150618,,2.3,0.0,2026-06-19T12:10:06
3632,研勤,tpex,1150618,,2.72,0.0,2026-06-19T12:10:06
3645,達邁,twse,1150618,49.63,3.8,1.27,2026-06-19T12:10:06
3646,艾恩特,tpex,1150618,146.88,1.79,3.83,2026-06-19T12:10:06
3652,精聯,twse,1150618,28.71,1.61,2.99,2026-06-19T12:10:06
3653,健策,twse,1150618,109.68,27.47,0.55,2026-06-19T12:10:06
3661,世芯-KY,twse,1150618,64.19,8.28,0.78,2026-06-19T12:10:06
3663,鑫科,tpex,1150618,857.0,4.39,0.0,2026-06-19T12:10:06
3664,安瑞-KY,tpex,1150618,,8.44,0.0,2026-06-19T12:10:06
3665,貿聯-KY,twse,1150618,42.38,8.78,0.71,2026-06-19T12:10:06
3666,光耀,tpex,1150618,,2.04,0.0,2026-06-19T12:10:06
3669,圓展,twse,1150618,19.48,1.02,2.82,2026-06-19T12:10:06
3672,康聯訊,tpex,1150618,,1.58,0.0,2026-06-19T12:10:06
3673,TPK-KY,twse,1150618,23.68,0.86,2.09,2026-06-19T12:10:06
3675,德微,tpex,1150618,130.67,7.64,1.09,2026-06-19T12:10:06
3679,新至陞,twse,1150618,13.07,1.49,8.11,2026-06-19T12:10:06
3680,家登,tpex,1150618,55.42,4.64,1.27,2026-06-19T12:10:06
3684,榮昌,tpex,1150618,16.23,2.34,4.73,2026-06-19T12:10:06
3685,元創精密,tpex,1150618,,3.34,0.0,2026-06-19T12:10:06
3686,達能,twse,1150618,,1.98,,2026-06-19T12:10:06
3687,歐買尬,tpex,1150618,17.7,1.52,2.56,2026-06-19T12:10:06
3689,湧德,tpex,1150618,16.37,2.3,3.02,2026-06-19T12:10:06
3691,碩禾,tpex,1150618,,2.36,0.0,2026-06-19T12:10:06
3693,營邦,tpex,1150618,58.07,4.06,1.6,2026-06-19T12:10:06
3694,海華,twse,1150618,14.41,2.41,3.78,2026-06-19T12:10:06
3701,大眾控,twse,1150618,,2.35,0.41,2026-06-19T12:10:06
3702,大聯大,twse,1150618,13.68,2.09,3.39,2026-06-19T12:10:06
3703,欣陸,twse,1150618,10.48,0.66,4.82,2026-06-19T12:10:06
3704,合勤控,twse,1150618,41.96,1.67,0.83,2026-06-19T12:10:06
3705,永信,twse,1150618,19.16,1.99,5.27,2026-06-19T12:10:06
3706,神達,twse,1150618,16.58,1.74,4.6,2026-06-19T12:10:06
3707,漢磊,tpex,1150618,,4.58,0.0,2026-06-19T12:10:06
3708,上緯投控,twse,1150618,2.85,0.61,5.58,2026-06-19T12:10:06
3709,鑫聯大投控,tpex,1150618,7.56,2.23,3.36,2026-06-19T12:10:06
3710,連展投控,tpex,1150618,,1.53,0.0,2026-06-19T12:10:06
3711,日月光投控,twse,1150618,56.92,7.67,1.08,2026-06-19T12:10:06
3712,永崴投控,twse,1150618,,1.46,17.0,2026-06-19T12:10:06
3713,新晶投控,tpex,1150618,,2.0,0.0,2026-06-19T12:10:06
3714,富采,twse,1150618,,1.19,1.34,2026-06-19T12:10:06
3715,定穎投控,twse,1150618,184.54,4.72,0.6,2026-06-19T12:10:06
3716,中化控股,twse,1150618,13.4,0.65,2.88,2026-06-19T12:10:06
3717,聯嘉投控,twse,1150618,281.88,1.39,0.89,2026-06-19T12:10:06
4102,永日,tpex,1150618,,1.37,0.0,2026-06-19T12:10:06
4104,佳醫,twse,1150618,16.05,1.36,6.19,2026-06-19T12:10:06
4105,東洋,tpex,1150618,11.34,2.78,6.12,2026-06-19T12:10:06
4106,雃博,twse,1150618,16.36,0.95,4.27,2026-06-19T12:10:06
4107,邦特,tpex,1150618,14.56,2.37,4.76,2026-06-19T12:10:06
4108,懷特,twse,1150618,,1.3,,2026-06-19T12:10:06
4109,加捷生醫,tpex,1150618,26.41,0.86,1.65,2026-06-19T12:10:06
4111,濟生,tpex,1150618,10.07,1.26,4.3,2026-06-19T12:10:06
4113,聯上,tpex,1150618,,0.95,0.0,2026-06-19T12:10:06
4114,健喬,tpex,1150618,19.59,1.76,5.33,2026-06-19T12:10:06
4116,明基醫,tpex,1150618,24.64,1.61,5.27,2026-06-19T12:10:06
4119,旭富,twse,1150618,55.25,0.98,1.7,2026-06-19T12:10:06
4120,友華,tpex,1150618,,0.69,8.85,2026-06-19T12:10:06
4121,優盛,tpex,1150618,,0.79,0.0,2026-06-19T12:10:06
4123,晟德,tpex,1150618,2.64,0.98,6.05,2026-06-19T12:10:06
4126,太醫,tpex,1150618,16.52,1.9,5.58,2026-06-19T12:10:06
4127,天良,tpex,1150618,479.29,6.1,0.0,2026-06-19T12:10:06
4128,中天,tpex,1150618,,1.02,0.0,2026-06-19T12:10:06
4129,聯合,tpex,1150618,19.1,2.08,4.95,2026-06-19T12:10:06
4130,健亞,tpex,1150618,,1.76,0.0,2026-06-19T12:10:06
4131,浩泰,tpex,1150618,,5.17,0.0,2026-06-19T12:10:06
4133,亞諾法,twse,1150618,690.0,0.99,0.53,2026-06-19T12:10:06
4137,麗豐-KY,twse,1150618,13.87,1.61,9.17,2026-06-19T12:10:06
4138,曜亞,tpex,1150618,14.28,1.3,8.17,2026-06-19T12:10:06
4139,馬光-KY,tpex,1150618,,2.62,0.0,2026-06-19T12:10:06
4142,國光生,twse,1150618,,1.54,,2026-06-19T12:10:06
4147,中裕,tpex,1150618,,4.09,0.0,2026-06-19T12:10:06
4148,全宇生技-KY,twse,1150618,14.28,0.76,3.24,2026-06-19T12:10:06
4153,鈺緯,tpex,1150618,19.48,1.88,6.67,2026-06-19T12:10:06
4154,樂威科-KY,tpex,1150618,,2.0,0.0,2026-06-19T12:10:06
4155,訊映,twse,1150618,19.62,0.88,1.96,2026-06-19T12:10:06
4157,太景*-KY,tpex,1150618,109.25,5.95,0.0,2026-06-19T12:10:06
4160,訊聯基因,tpex,1150618,77.69,2.1,1.23,2026-06-19T12:10:06
4161,聿新科,tpex,1150618,18.71,1.47,3.02,2026-06-19T12:10:06
4162,智擎,tpex,1150618,19.76,1.63,3.49,2026-06-19T12:10:06
4163,鐿鈦,tpex,1150618,25.16,2.23,3.04,2026-06-19T12:10:06
4164,承業醫,twse,1150618,29.95,0.82,3.56,2026-06-19T12:10:06
4166,友霖,tpex,1150618,30.86,2.33,0.0,2026-06-19T12:10:06
4167,松瑞藥,tpex,1150618,25.58,1.71,7.44,2026-06-19T12:10:06
4168,醣聯,tpex,1150618,,3.14,0.0,2026-06-19T12:10:06
4169,泰宗,twse,1150618,525.0,9.05,0.21,2026-06-19T12:10:06
4171,瑞基,tpex,1150618,,1.7,0.0,2026-06-19T12:10:06
4173,久裕,tpex,1150618,17.45,0.7,5.73,2026-06-19T12:10:06
4174,浩鼎,tpex,1150618,,2.5,0.0,2026-06-19T12:10:06
4175,杏一,tpex,1150618,17.44,1.43,5.59,2026-06-19T12:10:06
4178,永笙-KY,twse,1150618,,2.03,,2026-06-19T12:10:06
4183,福永生技,tpex,1150618,,1.24,0.0,2026-06-19T12:10:06
4188,安克,tpex,1150618,,1.33,0.0,2026-06-19T12:10:06
4190,佐登-KY,twse,1150618,,0.91,2.02,2026-06-19T12:10:06
4192,杏國,tpex,1150618,,3.19,0.0,2026-06-19T12:10:06
4195,基米-創,twse,1150618,,2.41,,2026-06-19T12:10:06
4198,欣大健康,tpex,1150618,,4.29,0.0,2026-06-19T12:10:06
4205,中華食,tpex,1150618,17.78,2.95,4.8,2026-06-19T12:10:06
4207,環泰,tpex,1150618,9.92,1.38,6.14,2026-06-19T12:10:06
4303,信立,tpex,1150618,15.27,1.34,10.53,2026-06-19T12:10:06
4304,勝昱,tpex,1150618,,4.6,0.0,2026-06-19T12:10:06
4305,世坤,tpex,1150618,11.34,1.83,7.06,2026-06-19T12:10:06
4306,炎洲,twse,1150618,41.71,0.83,4.42,2026-06-19T12:10:06
4401,東隆興,tpex,1150618,19.58,0.63,4.26,2026-06-19T12:10:06
4402,郡都開發,tpex,1150618,,1.92,0.0,2026-06-19T12:10:06
4406,新昕纖,tpex,1150618,,0.85,0.0,2026-06-19T12:10:06
4413,飛寶企業,tpex,1150618,17.85,1.47,1.81,2026-06-19T12:10:06
4414,如興,twse,1150618,,0.55,1.3,2026-06-19T12:10:06
4416,三圓,tpex,1150618,12.5,0.43,0.0,2026-06-19T12:10:06
4417,金洲,tpex,1150618,8.02,1.17,7.5,2026-06-19T12:10:06
4419,皇家美食,tpex,1150618,,8.13,0.0,2026-06-19T12:10:06
4420,光明,tpex,1150618,46.42,1.09,7.98,2026-06-19T12:10:06
4426,利勤,twse,1150618,,0.75,,2026-06-19T12:10:06
4430,耀億,tpex,1150618,,0.56,2.84,2026-06-19T12:10:06
4432,銘旺實,tpex,1150618,4.82,0.52,2.46,2026-06-19T12:10:06
4433,興采,tpex,1150618,23.18,0.65,4.9,2026-06-19T12:10:06
4438,廣越,twse,1150618,15.47,0.8,3.76,2026-06-19T12:10:06
4439,冠星-KY,twse,1150618,11.06,0.99,4.37,2026-06-19T12:10:06
4440,宜新實業,twse,1150618,10.0,0.9,5.85,2026-06-19T12:10:06
4441,振大環球,twse,1150618,14.03,2.07,5.4,2026-06-19T12:10:06
4442,竣邦-KY,tpex,1150618,12.49,1.96,6.07,2026-06-19T12:10:06
4502,健信,tpex,1150618,,1.64,0.0,2026-06-19T12:10:06
4503,金雨,tpex,1150618,17.61,1.79,0.0,2026-06-19T12:10:06
4506,崇友,tpex,1150618,17.03,3.37,4.47,2026-06-19T12:10:06
4510,高鋒,tpex,1150618,,2.79,0.0,2026-06-19T12:10:06
4513,福裕,tpex,1150618,,1.73,0.0,2026-06-19T12:10:06
4523,永彰,tpex,1150618,1.29,0.92,8.66,2026-06-19T12:10:06
4526,東台,twse,1150618,37.64,2.07,2.55,2026-06-19T12:10:06
4527,方土霖,tpex,1150618,11.54,1.91,7.34,2026-06-19T12:10:06
4528,江興鍛,tpex,1150618,,0.59,1.26,2026-06-19T12:10:06
4529,淳紳,tpex,1150618,,1.42,0.0,2026-06-19T12:10:06
4530,宏易,tpex,1150618,122.5,1.91,0.0,2026-06-19T12:10:06
4532,瑞智,twse,1150618,12.98,1.13,6.32,2026-06-19T12:10:06
4533,協易機,tpex,1150618,1510.0,1.85,0.66,2026-06-19T12:10:06
4534,慶騰,tpex,1150618,177.11,4.08,0.0,2026-06-19T12:10:06
4535,至興,tpex,1150618,27.23,0.83,2.91,2026-06-19T12:10:06
4536,拓凱,twse,1150618,12.15,1.62,4.91,2026-06-19T12:10:06
4538,大詠城,tpex,1150618,67.32,1.27,5.31,2026-06-19T12:10:06
4540,全球傳動,twse,1150618,,2.05,,2026-06-19T12:10:06
4541,晟田,tpex,1150618,24.47,2.07,2.75,2026-06-19T12:10:06
4542,科嶠,tpex,1150618,342.02,16.32,0.23,2026-06-19T12:10:06
4543,萬在,tpex,1150618,38.33,1.24,1.84,2026-06-19T12:10:06
4545,銘鈺,twse,1150618,,1.48,0.35,2026-06-19T12:10:06
4549,桓達,tpex,1150618,34.92,3.08,3.0,2026-06-19T12:10:06
4550,長佳,tpex,1150618,13.93,0.96,4.92,2026-06-19T12:10:06
4551,智伸科,twse,1150618,33.21,2.85,1.9,2026-06-19T12:10:06
4552,力達-KY,twse,1150618,13.99,0.39,2.78,2026-06-19T12:10:06
4554,橙的,tpex,1150618,23.37,1.56,6.63,2026-06-19T12:10:06
4555,氣立,twse,1150618,208.04,1.16,1.04,2026-06-19T12:10:06
4556,旭然,tpex,1150618,74.66,3.86,0.78,2026-06-19T12:10:06
4557,永新-KY,twse,1150618,,0.92,4.02,2026-06-19T12:10:06
4558,寶緯,tpex,1150618,1865.0,1.06,0.0,2026-06-19T12:10:06
4560,強信-KY,twse,1150618,11.57,1.07,4.53,2026-06-19T12:10:06
4561,健椿,tpex,1150618,66.41,1.81,0.47,2026-06-19T12:10:06
4562,穎漢,twse,1150618,,3.35,,2026-06-19T12:10:06
4563,百德,tpex,1150618,,1.69,0.0,2026-06-19T12:10:06
4564,元翎,twse,1150618,,0.91,,2026-06-19T12:10:06
4566,時碩工業,twse,1150618,70.43,1.44,1.05,2026-06-19T12:10:06
4568,科際精密,tpex,1150618,27.93,1.13,4.94,2026-06-19T12:10:06
4569,六方科-KY,twse,1150618,39.28,2.12,1.71,2026-06-19T12:10:06
4571,鈞興-KY,twse,1150618,20.14,2.79,2.9,2026-06-19T12:10:06
4572,駐龍,twse,1150618,54.53,3.11,3.46,2026-06-19T12:10:06
4576,大銀微系統,twse,1150618,87.01,6.4,0.36,2026-06-19T12:10:06
4577,達航科技,tpex,1150618,,4.54,0.0,2026-06-19T12:10:06
4580,捷流閥業,tpex,1150618,13.57,1.35,4.85,2026-06-19T12:10:06
4581,光隆精密-KY,twse,1150618,11.95,1.31,6.01,2026-06-19T12:10:06
4582,聚恆-創,twse,1150618,17.24,1.43,3.39,2026-06-19T12:10:06
4583,台灣精銳,twse,1150618,55.26,5.22,1.59,2026-06-19T12:10:06
4584,君帆,tpex,1150618,13.36,1.1,4.98,2026-06-19T12:10:06
4585,達明,twse,1150618,237.5,4.77,0.32,2026-06-19T12:10:06
4588,玖鼎電力,twse,1150618,16.6,2.66,5.08,2026-06-19T12:10:06
4590,富田-創,twse,1150618,30.71,1.21,2.95,2026-06-19T12:10:06
4609,唐鋒,tpex,1150618,,1.83,0.0,2026-06-19T12:10:06
4702,中美實,tpex,1150618,6.72,0.55,4.93,2026-06-19T12:10:06
4706,大恭,tpex,1150618,72.95,1.64,0.93,2026-06-19T12:10:06
4707,磐亞,tpex,1150618,24.73,1.44,2.17,2026-06-19T12:10:06
4711,永純,tpex,1150618,45.68,1.0,2.96,2026-06-19T12:10:06
4714,永捷,tpex,1150618,,1.1,0.0,2026-06-19T12:10:06
4716,大立,tpex,1150618,,1.51,0.0,2026-06-19T12:10:06
4720,德淵,twse,1150618,39.67,1.71,1.65,2026-06-19T12:10:06
4721,美琪瑪,tpex,1150618,25.57,5.73,2.29,2026-06-19T12:10:06
4722,國精化,twse,1150618,164.2,9.09,0.43,2026-06-19T12:10:06
4726,永昕,tpex,1150618,,3.51,0.0,2026-06-19T12:10:06
4728,雙美,tpex,1150618,28.29,17.26,3.22,2026-06-19T12:10:06
4729,熒茂,tpex,1150618,220.0,1.52,0.0,2026-06-19T12:10:06
4735,豪展,tpex,1150618,9.87,1.15,6.54,2026-06-19T12:10:06
4736,泰博,twse,1150618,6.9,1.25,3.97,2026-06-19T12:10:06
4737,華廣,twse,1150618,,2.0,,2026-06-19T12:10:06
4739,康普,twse,1150618,38.47,2.48,0.81,2026-06-19T12:10:06
4741,泓瀚,tpex,1150618,129.2,2.47,0.46,2026-06-19T12:10:06
4743,合一,tpex,1150618,,2.29,0.0,2026-06-19T12:10:06
4744,皇將,tpex,1150618,14.12,1.27,3.56,2026-06-19T12:10:06
4745,合富-KY,tpex,1150618,,0.38,0.0,2026-06-19T12:10:06
4746,台耀,twse,1150618,18.55,0.81,5.74,2026-06-19T12:10:06
4747,強生,tpex,1150618,24.44,1.35,1.99,2026-06-19T12:10:06
4749,新應材,tpex,1150618,78.15,10.28,0.81,2026-06-19T12:10:06
4754,國碳科,tpex,1150618,14.03,2.0,6.14,2026-06-19T12:10:06
4755,三福化,twse,1150618,40.3,2.63,2.54,2026-06-19T12:10:06
4760,勤凱,tpex,1150618,49.73,12.08,1.25,2026-06-19T12:10:06
4763,材料*-KY,twse,1150618,8.57,2.03,6.88,2026-06-19T12:10:06
4764,雙鍵,twse,1150618,180.05,11.96,0.3,2026-06-19T12:10:06
4766,南寶,twse,1150618,17.92,3.44,4.84,2026-06-19T12:10:06
4767,誠泰科技,tpex,1150618,19.11,0.91,4.08,2026-06-19T12:10:06
4768,晶呈科技,tpex,1150618,,12.26,0.26,2026-06-19T12:10:06
4770,上品,twse,1150618,21.29,2.13,2.78,2026-06-19T12:10:06
4771,望隼,twse,1150618,14.74,2.64,3.66,2026-06-19T12:10:06
4772,台特化,tpex,1150618,58.18,11.94,1.07,2026-06-19T12:10:06
4806,桂田文創,tpex,1150618,,1.59,0.0,2026-06-19T12:10:06
4807,日成-KY,twse,1150618,32.12,2.22,,2026-06-19T12:10:06
4903,聯光通,tpex,1150618,24.71,3.38,0.77,2026-06-19T12:10:06
4904,遠傳,twse,1150618,27.54,4.08,3.51,2026-06-19T12:10:06
4905,台聯電,tpex,1150618,17.37,0.73,2.09,2026-06-19T12:10:06
4906,正文,twse,1150618,,1.74,1.07,2026-06-19T12:10:06
4907,富宇,tpex,1150618,11.55,1.8,3.53,2026-06-19T12:10:06
4908,前鼎,tpex,1150618,107.07,9.3,0.47,2026-06-19T12:10:06
4909,新復興,tpex,1150618,,1.83,0.0,2026-06-19T12:10:06
4911,德英,tpex,1150618,16.9,2.1,6.32,2026-06-19T12:10:06
4912,聯德控股-KY,twse,1150618,40.5,1.45,1.05,2026-06-19T12:10:06
4915,致伸,twse,1150618,14.4,1.64,6.02,2026-06-19T12:10:06
4916,事欣科,twse,1150618,18.45,3.5,0.48,2026-06-19T12:10:06
4919,新唐,twse,1150618,,6.24,,2026-06-19T12:10:06
4923,力士,tpex,1150618,,4.46,0.0,2026-06-19T12:10:06
4924,欣厚-KY,tpex,1150618,15.83,1.06,0.0,2026-06-19T12:10:06
4927,泰鼎-KY,twse,1150618,,2.76,,2026-06-19T12:10:06
4930,燦星網,twse,1150618,,0.43,3.46,2026-06-19T12:10:06
4931,新盛力,tpex,1150618,81.46,12.9,0.96,2026-06-19T12:10:06
4933,友輝,tpex,1150618,12.53,1.53,4.3,2026-06-19T12:10:06
4934,太極,twse,1150618,,2.52,,2026-06-19T12:10:06
4935,茂林-KY,twse,1150618,29.23,0.64,2.5,2026-06-19T12:10:06
4938,和碩,twse,1150618,19.06,1.09,4.84,2026-06-19T12:10:06
4939,亞電,tpex,1150618,,4.45,0.39,2026-06-19T12:10:06
4942,嘉彰,twse,1150618,12.77,0.59,5.29,2026-06-19T12:10:06
4943,康控-KY,twse,1150618,,6.57,,2026-06-19T12:10:06
4946,辣椒,tpex,1150618,96.93,6.38,0.0,2026-06-19T12:10:06
4949,有成精密,twse,1150618,32.9,3.62,1.58,2026-06-19T12:10:06
4950,金耘國際,tpex,1150618,37.67,1.77,0.0,2026-06-19T12:10:06
4951,精拓科,tpex,1150618,15.32,3.77,4.57,2026-06-19T12:10:06
4952,凌通,twse,1150618,52.16,2.88,1.73,2026-06-19T12:10:06
4953,緯軟,tpex,1150618,14.31,2.22,3.88,2026-06-19T12:10:06
4956,光鋐,twse,1150618,,2.34,,2026-06-19T12:10:06
4958,臻鼎-KY,twse,1150618,90.55,5.46,0.53,2026-06-19T12:10:06
