parameter_id,top_n,min_revenue_yoy_pct,min_eps_yoy_pct,require_positive_eps,require_three_rises,min_institutional_net_buy_shares,require_foreign_net_buy,require_investment_trust_net_buy,exit_rule,candidates,selected,trades,finalized_trades,as_of_latest_trades,win_rate,avg_return_pct,total_pnl_amount,invested_amount,portfolio_return_pct
top10_rev0_eps0_poseps0_rise1_inst500k_foreign0_trust1_next_month_3,10,0.0,0.0,False,True,500000.0,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise1_inst500k_foreign0_trust1_next_month_5,10,0.0,0.0,False,True,500000.0,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise1_inst500k_foreign0_trust1_next_month_10,10,0.0,0.0,False,True,500000.0,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise1_inst500k_foreign1_trust0_next_month_3,10,0.0,0.0,False,True,500000.0,True,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise1_inst500k_foreign1_trust0_next_month_5,10,0.0,0.0,False,True,500000.0,True,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise1_inst500k_foreign1_trust0_next_month_10,10,0.0,0.0,False,True,500000.0,True,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise1_inst500k_foreign1_trust1_month_end,10,0.0,0.0,False,True,500000.0,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise1_inst500k_foreign1_trust1_next_month_3,10,0.0,0.0,False,True,500000.0,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise1_inst500k_foreign1_trust1_next_month_5,10,0.0,0.0,False,True,500000.0,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise1_inst500k_foreign1_trust1_next_month_10,10,0.0,0.0,False,True,500000.0,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign0_trust0_next_month_3,10,0.0,0.0,False,False,,False,False,next_month_3,5,5,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign0_trust0_next_month_5,10,0.0,0.0,False,False,,False,False,next_month_5,5,5,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign0_trust0_next_month_10,10,0.0,0.0,False,False,,False,False,next_month_10,5,5,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign0_trust1_month_end,10,0.0,0.0,False,False,,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign0_trust1_next_month_3,10,0.0,0.0,False,False,,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign0_trust1_next_month_5,10,0.0,0.0,False,False,,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign0_trust1_next_month_10,10,0.0,0.0,False,False,,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign1_trust0_next_month_3,10,0.0,0.0,False,False,,True,False,next_month_3,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign1_trust0_next_month_5,10,0.0,0.0,False,False,,True,False,next_month_5,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign1_trust0_next_month_10,10,0.0,0.0,False,False,,True,False,next_month_10,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign1_trust1_month_end,10,0.0,0.0,False,False,,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign1_trust1_next_month_3,10,0.0,0.0,False,False,,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign1_trust1_next_month_5,10,0.0,0.0,False,False,,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_instany_foreign1_trust1_next_month_10,10,0.0,0.0,False,False,,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign0_trust0_next_month_3,10,0.0,0.0,False,False,0.0,False,False,next_month_3,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign0_trust0_next_month_5,10,0.0,0.0,False,False,0.0,False,False,next_month_5,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign0_trust0_next_month_10,10,0.0,0.0,False,False,0.0,False,False,next_month_10,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign0_trust1_month_end,10,0.0,0.0,False,False,0.0,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign0_trust1_next_month_3,10,0.0,0.0,False,False,0.0,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign0_trust1_next_month_5,10,0.0,0.0,False,False,0.0,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign0_trust1_next_month_10,10,0.0,0.0,False,False,0.0,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign1_trust0_next_month_3,10,0.0,0.0,False,False,0.0,True,False,next_month_3,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign1_trust0_next_month_5,10,0.0,0.0,False,False,0.0,True,False,next_month_5,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign1_trust0_next_month_10,10,0.0,0.0,False,False,0.0,True,False,next_month_10,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign1_trust1_month_end,10,0.0,0.0,False,False,0.0,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign1_trust1_next_month_3,10,0.0,0.0,False,False,0.0,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign1_trust1_next_month_5,10,0.0,0.0,False,False,0.0,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst0k_foreign1_trust1_next_month_10,10,0.0,0.0,False,False,0.0,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign0_trust0_next_month_3,10,0.0,0.0,False,False,100000.0,False,False,next_month_3,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign0_trust0_next_month_5,10,0.0,0.0,False,False,100000.0,False,False,next_month_5,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign0_trust0_next_month_10,10,0.0,0.0,False,False,100000.0,False,False,next_month_10,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign0_trust1_month_end,10,0.0,0.0,False,False,100000.0,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign0_trust1_next_month_3,10,0.0,0.0,False,False,100000.0,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign0_trust1_next_month_5,10,0.0,0.0,False,False,100000.0,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign0_trust1_next_month_10,10,0.0,0.0,False,False,100000.0,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign1_trust0_next_month_3,10,0.0,0.0,False,False,100000.0,True,False,next_month_3,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign1_trust0_next_month_5,10,0.0,0.0,False,False,100000.0,True,False,next_month_5,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign1_trust0_next_month_10,10,0.0,0.0,False,False,100000.0,True,False,next_month_10,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign1_trust1_month_end,10,0.0,0.0,False,False,100000.0,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign1_trust1_next_month_3,10,0.0,0.0,False,False,100000.0,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign1_trust1_next_month_5,10,0.0,0.0,False,False,100000.0,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst100k_foreign1_trust1_next_month_10,10,0.0,0.0,False,False,100000.0,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign0_trust0_next_month_3,10,0.0,0.0,False,False,500000.0,False,False,next_month_3,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign0_trust0_next_month_5,10,0.0,0.0,False,False,500000.0,False,False,next_month_5,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign0_trust0_next_month_10,10,0.0,0.0,False,False,500000.0,False,False,next_month_10,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign0_trust1_month_end,10,0.0,0.0,False,False,500000.0,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign0_trust1_next_month_3,10,0.0,0.0,False,False,500000.0,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign0_trust1_next_month_5,10,0.0,0.0,False,False,500000.0,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign0_trust1_next_month_10,10,0.0,0.0,False,False,500000.0,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign1_trust0_next_month_3,10,0.0,0.0,False,False,500000.0,True,False,next_month_3,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign1_trust0_next_month_5,10,0.0,0.0,False,False,500000.0,True,False,next_month_5,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign1_trust0_next_month_10,10,0.0,0.0,False,False,500000.0,True,False,next_month_10,3,3,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign1_trust1_month_end,10,0.0,0.0,False,False,500000.0,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign1_trust1_next_month_3,10,0.0,0.0,False,False,500000.0,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign1_trust1_next_month_5,10,0.0,0.0,False,False,500000.0,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps0_poseps0_rise0_inst500k_foreign1_trust1_next_month_10,10,0.0,0.0,False,False,500000.0,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign0_trust0_next_month_3,10,0.0,0.2,True,True,,False,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign0_trust0_next_month_5,10,0.0,0.2,True,True,,False,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign0_trust0_next_month_10,10,0.0,0.2,True,True,,False,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign0_trust1_month_end,10,0.0,0.2,True,True,,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign0_trust1_next_month_3,10,0.0,0.2,True,True,,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign0_trust1_next_month_5,10,0.0,0.2,True,True,,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign0_trust1_next_month_10,10,0.0,0.2,True,True,,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign1_trust0_next_month_3,10,0.0,0.2,True,True,,True,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign1_trust0_next_month_5,10,0.0,0.2,True,True,,True,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign1_trust0_next_month_10,10,0.0,0.2,True,True,,True,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign1_trust1_month_end,10,0.0,0.2,True,True,,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign1_trust1_next_month_3,10,0.0,0.2,True,True,,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign1_trust1_next_month_5,10,0.0,0.2,True,True,,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_instany_foreign1_trust1_next_month_10,10,0.0,0.2,True,True,,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign0_trust0_next_month_3,10,0.0,0.2,True,True,0.0,False,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign0_trust0_next_month_5,10,0.0,0.2,True,True,0.0,False,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign0_trust0_next_month_10,10,0.0,0.2,True,True,0.0,False,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign0_trust1_month_end,10,0.0,0.2,True,True,0.0,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign0_trust1_next_month_3,10,0.0,0.2,True,True,0.0,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign0_trust1_next_month_5,10,0.0,0.2,True,True,0.0,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign0_trust1_next_month_10,10,0.0,0.2,True,True,0.0,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign1_trust0_next_month_3,10,0.0,0.2,True,True,0.0,True,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign1_trust0_next_month_5,10,0.0,0.2,True,True,0.0,True,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign1_trust0_next_month_10,10,0.0,0.2,True,True,0.0,True,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign1_trust1_month_end,10,0.0,0.2,True,True,0.0,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign1_trust1_next_month_3,10,0.0,0.2,True,True,0.0,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign1_trust1_next_month_5,10,0.0,0.2,True,True,0.0,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst0k_foreign1_trust1_next_month_10,10,0.0,0.2,True,True,0.0,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign0_trust0_next_month_3,10,0.0,0.2,True,True,100000.0,False,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign0_trust0_next_month_5,10,0.0,0.2,True,True,100000.0,False,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign0_trust0_next_month_10,10,0.0,0.2,True,True,100000.0,False,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign0_trust1_month_end,10,0.0,0.2,True,True,100000.0,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign0_trust1_next_month_3,10,0.0,0.2,True,True,100000.0,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign0_trust1_next_month_5,10,0.0,0.2,True,True,100000.0,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign0_trust1_next_month_10,10,0.0,0.2,True,True,100000.0,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign1_trust0_next_month_3,10,0.0,0.2,True,True,100000.0,True,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign1_trust0_next_month_5,10,0.0,0.2,True,True,100000.0,True,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign1_trust0_next_month_10,10,0.0,0.2,True,True,100000.0,True,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign1_trust1_month_end,10,0.0,0.2,True,True,100000.0,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign1_trust1_next_month_3,10,0.0,0.2,True,True,100000.0,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign1_trust1_next_month_5,10,0.0,0.2,True,True,100000.0,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst100k_foreign1_trust1_next_month_10,10,0.0,0.2,True,True,100000.0,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign0_trust0_next_month_3,10,0.0,0.2,True,True,500000.0,False,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign0_trust0_next_month_5,10,0.0,0.2,True,True,500000.0,False,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign0_trust0_next_month_10,10,0.0,0.2,True,True,500000.0,False,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign0_trust1_month_end,10,0.0,0.2,True,True,500000.0,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign0_trust1_next_month_3,10,0.0,0.2,True,True,500000.0,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign0_trust1_next_month_5,10,0.0,0.2,True,True,500000.0,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign0_trust1_next_month_10,10,0.0,0.2,True,True,500000.0,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign1_trust0_next_month_3,10,0.0,0.2,True,True,500000.0,True,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign1_trust0_next_month_5,10,0.0,0.2,True,True,500000.0,True,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign1_trust0_next_month_10,10,0.0,0.2,True,True,500000.0,True,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign1_trust1_month_end,10,0.0,0.2,True,True,500000.0,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign1_trust1_next_month_3,10,0.0,0.2,True,True,500000.0,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign1_trust1_next_month_5,10,0.0,0.2,True,True,500000.0,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise1_inst500k_foreign1_trust1_next_month_10,10,0.0,0.2,True,True,500000.0,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign0_trust0_next_month_3,10,0.0,0.2,True,False,,False,False,next_month_3,3,3,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign0_trust0_next_month_5,10,0.0,0.2,True,False,,False,False,next_month_5,3,3,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign0_trust0_next_month_10,10,0.0,0.2,True,False,,False,False,next_month_10,3,3,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign0_trust1_month_end,10,0.0,0.2,True,False,,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign0_trust1_next_month_3,10,0.0,0.2,True,False,,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign0_trust1_next_month_5,10,0.0,0.2,True,False,,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign0_trust1_next_month_10,10,0.0,0.2,True,False,,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign1_trust0_next_month_3,10,0.0,0.2,True,False,,True,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign1_trust0_next_month_5,10,0.0,0.2,True,False,,True,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign1_trust0_next_month_10,10,0.0,0.2,True,False,,True,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign1_trust1_month_end,10,0.0,0.2,True,False,,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign1_trust1_next_month_3,10,0.0,0.2,True,False,,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign1_trust1_next_month_5,10,0.0,0.2,True,False,,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_instany_foreign1_trust1_next_month_10,10,0.0,0.2,True,False,,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign0_trust0_next_month_3,10,0.0,0.2,True,False,0.0,False,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign0_trust0_next_month_5,10,0.0,0.2,True,False,0.0,False,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign0_trust0_next_month_10,10,0.0,0.2,True,False,0.0,False,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign0_trust1_month_end,10,0.0,0.2,True,False,0.0,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign0_trust1_next_month_3,10,0.0,0.2,True,False,0.0,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign0_trust1_next_month_5,10,0.0,0.2,True,False,0.0,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign0_trust1_next_month_10,10,0.0,0.2,True,False,0.0,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign1_trust0_next_month_3,10,0.0,0.2,True,False,0.0,True,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign1_trust0_next_month_5,10,0.0,0.2,True,False,0.0,True,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign1_trust0_next_month_10,10,0.0,0.2,True,False,0.0,True,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign1_trust1_month_end,10,0.0,0.2,True,False,0.0,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign1_trust1_next_month_3,10,0.0,0.2,True,False,0.0,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign1_trust1_next_month_5,10,0.0,0.2,True,False,0.0,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst0k_foreign1_trust1_next_month_10,10,0.0,0.2,True,False,0.0,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign0_trust0_next_month_3,10,0.0,0.2,True,False,100000.0,False,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign0_trust0_next_month_5,10,0.0,0.2,True,False,100000.0,False,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign0_trust0_next_month_10,10,0.0,0.2,True,False,100000.0,False,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign0_trust1_month_end,10,0.0,0.2,True,False,100000.0,False,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign0_trust1_next_month_3,10,0.0,0.2,True,False,100000.0,False,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign0_trust1_next_month_5,10,0.0,0.2,True,False,100000.0,False,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign0_trust1_next_month_10,10,0.0,0.2,True,False,100000.0,False,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign1_trust0_next_month_3,10,0.0,0.2,True,False,100000.0,True,False,next_month_3,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign1_trust0_next_month_5,10,0.0,0.2,True,False,100000.0,True,False,next_month_5,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign1_trust0_next_month_10,10,0.0,0.2,True,False,100000.0,True,False,next_month_10,2,2,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign1_trust1_month_end,10,0.0,0.2,True,False,100000.0,True,True,month_end,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign1_trust1_next_month_3,10,0.0,0.2,True,False,100000.0,True,True,next_month_3,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign1_trust1_next_month_5,10,0.0,0.2,True,False,100000.0,True,True,next_month_5,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst100k_foreign1_trust1_next_month_10,10,0.0,0.2,True,False,100000.0,True,True,next_month_10,0,0,0,0,0,,,0,0,
top10_rev0_eps20_poseps1_rise0_inst500k_foreign0_trust0_next_month_3,10,0.0,0.2,True,False,500000.0,False,False,next_month_3,2,2,0,0,0,,,0,0,
