stock_id,company_name,revenue_month,announcement_date,buy_date,mom_positive,yoy_positive,mom_gt_10,mom_gt_20,yoy_gt_20,yoy_gt_30,inst_buy_positive,inst_buy_gt_100k,inst_buy_gt_300k,inst_buy_gt_500k,foreign_buy_positive,foreign_buy_gt_100k,foreign_buy_gt_300k,trust_buy_positive,trust_buy_gt_50k,dealer_buy_positive,avg_volume_5d_gt_100k,avg_volume_5d_gt_300k,avg_volume_5d_gt_1m,prev_vol_ratio_gt_1,prev_vol_ratio_gt_1_5,day1_return_gt_3,day3_return_gt_5,day5_return_gt_10,max_close_10d_gt_20,breakout_20d,breakout_60d,breakout_120d,breakout_240d,return_pct,mom_pct,yoy_pct,institutional_total_net_buy_shares,avg_volume_5d,previous_volume_ratio_20d,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,day1_return_pct,day3_return_pct,day5_return_pct,max_close_10d_return_pct,exit_date
7722,LINEPAY,2026-05,2026-06-10,2026-06-11,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,-0.078652,0.1368,0.17190000000000003,-323501.0,624874.8,3.4571734538466936,-325188.0,0.0,1687.0,-0.06320224719101124,-0.06460674157303371,-0.07865168539325842,0.04073033707865169,2026-06-18
6969,成信實業*-創,2026-05,2026-06-10,2026-06-11,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.014925,0.1118,0.0167,-6962.0,88334.0,0.92609682672852,-6962.0,0.0,0.0,0.007462686567164152,-0.007462686567164152,-0.014925373134328438,0.007462686567164152,2026-06-18
6854,錼創科技-KY創,2026-05,2026-06-10,2026-06-11,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,0.019608,0.0917,0.0508,-98458.0,497780.6,1.1016776968825404,-99870.0,0.0,1412.0,0.043137254901960784,0.011764705882352941,0.0196078431372549,0.043137254901960784,2026-06-18
6239,力成,2026-05,2026-06-10,2026-06-11,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.174475,0.0451,0.3023,-2378603.0,14522052.8,0.8794566438972165,3819841.0,-4690000.0,-1508444.0,0.12277867528271405,0.11954765751211632,0.17447495961227788,0.17447495961227788,2026-06-18
7721,微程式,2026-05,2026-06-10,2026-06-11,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.013141,0.041299999999999996,0.7232,-25140.0,711238.8,0.9876507029918613,-23140.0,0.0,-2000.0,0.0749014454664915,0.02890932982917218,-0.01314060446780552,0.08147174770039427,2026-06-18
6955,邦睿生技-創,2026-05,2026-06-10,2026-06-11,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.050179,0.0394,0.1261,-4000.0,8818.8,2.8393098826590277,-8000.0,0.0,4000.0,-0.010752688172043012,-0.02867383512544803,-0.05017921146953405,-0.0035842293906810036,2026-06-18
1104,環泥,2026-05,2026-06-10,2026-06-11,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,-0.005128,0.031200000000000002,0.0197,210995.0,1223428.4,0.9878778901014443,207000.0,0.0,3995.0,-0.0017094017094017337,-0.00512820512820508,-0.00512820512820508,-0.0017094017094017337,2026-06-18
9925,新保,2026-05,2026-06-10,2026-06-11,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,-0.001229,0.028999999999999998,0.0406,248948.0,325110.6,1.1348899995278452,247000.0,0.0,1948.0,0.0012285012285011586,-0.0012285012285013332,-0.0012285012285013332,0.0024570024570023173,2026-06-18
2330,台積電,2026-05,2026-06-10,2026-06-11,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,0.075893,0.0152,0.3009,-16277573.0,44252453.2,1.2843359081935037,-15542862.0,-3797.0,-730914.0,0.03125,0.07142857142857142,0.07589285714285714,0.07589285714285714,2026-06-18
9911,櫻花,2026-05,2026-06-10,2026-06-11,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,-0.035088,0.0007000000000000001,0.0866,261461.0,563707.8,1.3840225299770637,260043.0,0.0,1418.0,-0.014035087719298279,-0.025730994152046816,-0.03508771929824561,-0.009356725146198798,2026-06-18
