parameter_id,min_avg_volume_5d,price_breakout_days,min_institutional_net_buy,eps_quality_clip_low,eps_quality_clip_high,stop_loss,take_profit,exit_rule,filtered,selected,trades,covered_trade_months,full_trade_months,min_trades_per_month,finalized_trades,as_of_latest_trades,win_rate,avg_return_pct,total_pnl_amount,invested_amount,portfolio_return_pct
vol5_300000_high120_inst0k_epsloany_epshiany_sl30_tp120_next_month_10,300000.0,120,0.0,,,0.3,1.2,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.192108,730010.53,3800000.0,0.192108
vol5_300000_high240_inst0k_epsloany_epshiany_slnone_tpnone_next_month_10,300000.0,240,0.0,,,,,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.192108,730010.53,3800000.0,0.192108
vol5_300000_high240_inst0k_epsloany_epshiany_slnone_tp120_next_month_10,300000.0,240,0.0,,,,1.2,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.192108,730010.53,3800000.0,0.192108
vol5_300000_high240_inst0k_epsloany_epshiany_sl30_tpnone_next_month_10,300000.0,240,0.0,,,0.3,,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.192108,730010.53,3800000.0,0.192108
vol5_300000_high240_inst0k_epsloany_epshiany_sl30_tp120_next_month_10,300000.0,240,0.0,,,0.3,1.2,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.192108,730010.53,3800000.0,0.192108
vol5_500000_high120_inst0k_epsloany_epshiany_slnone_tpnone_next_month_10,500000.0,120,0.0,,,,,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.191391,727284.43,3800000.0,0.191391
vol5_500000_high120_inst0k_epsloany_epshiany_slnone_tp120_next_month_10,500000.0,120,0.0,,,,1.2,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.191391,727284.43,3800000.0,0.191391
vol5_500000_high120_inst0k_epsloany_epshiany_sl30_tpnone_next_month_10,500000.0,120,0.0,,,0.3,,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.191391,727284.43,3800000.0,0.191391
vol5_500000_high120_inst0k_epsloany_epshiany_sl30_tp120_next_month_10,500000.0,120,0.0,,,0.3,1.2,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.191391,727284.43,3800000.0,0.191391
vol5_500000_high240_inst0k_epsloany_epshiany_slnone_tpnone_next_month_10,500000.0,240,0.0,,,,,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.191391,727284.43,3800000.0,0.191391
vol5_500000_high240_inst0k_epsloany_epshiany_slnone_tp120_next_month_10,500000.0,240,0.0,,,,1.2,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.191391,727284.43,3800000.0,0.191391
vol5_500000_high240_inst0k_epsloany_epshiany_sl30_tpnone_next_month_10,500000.0,240,0.0,,,0.3,,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.191391,727284.43,3800000.0,0.191391
vol5_500000_high240_inst0k_epsloany_epshiany_sl30_tp120_next_month_10,500000.0,240,0.0,,,0.3,1.2,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.191391,727284.43,3800000.0,0.191391
vol5_0_high60_inst100k_epsloany_epshiany_slnone_tpnone_next_month_10,0.0,60,100000.0,,,,,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high60_inst100k_epsloany_epshiany_slnone_tp120_next_month_10,0.0,60,100000.0,,,,1.2,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high60_inst100k_epsloany_epshiany_sl20_tpnone_next_month_10,0.0,60,100000.0,,,0.2,,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high60_inst100k_epsloany_epshiany_sl20_tp120_next_month_10,0.0,60,100000.0,,,0.2,1.2,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high60_inst100k_epsloany_epshiany_sl30_tpnone_next_month_10,0.0,60,100000.0,,,0.3,,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high60_inst100k_epsloany_epshiany_sl30_tp120_next_month_10,0.0,60,100000.0,,,0.3,1.2,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high120_inst100k_epsloany_epshiany_slnone_tpnone_next_month_10,0.0,120,100000.0,,,,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high120_inst100k_epsloany_epshiany_slnone_tp120_next_month_10,0.0,120,100000.0,,,,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high120_inst100k_epsloany_epshiany_sl20_tpnone_next_month_10,0.0,120,100000.0,,,0.2,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high120_inst100k_epsloany_epshiany_sl20_tp120_next_month_10,0.0,120,100000.0,,,0.2,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high120_inst100k_epsloany_epshiany_sl30_tpnone_next_month_10,0.0,120,100000.0,,,0.3,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high120_inst100k_epsloany_epshiany_sl30_tp120_next_month_10,0.0,120,100000.0,,,0.3,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high240_inst100k_epsloany_epshiany_slnone_tpnone_next_month_10,0.0,240,100000.0,,,,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high240_inst100k_epsloany_epshiany_slnone_tp120_next_month_10,0.0,240,100000.0,,,,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high240_inst100k_epsloany_epshiany_sl20_tpnone_next_month_10,0.0,240,100000.0,,,0.2,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high240_inst100k_epsloany_epshiany_sl20_tp120_next_month_10,0.0,240,100000.0,,,0.2,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high240_inst100k_epsloany_epshiany_sl30_tpnone_next_month_10,0.0,240,100000.0,,,0.3,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_0_high240_inst100k_epsloany_epshiany_sl30_tp120_next_month_10,0.0,240,100000.0,,,0.3,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high60_inst100k_epsloany_epshiany_slnone_tpnone_next_month_10,50000.0,60,100000.0,,,,,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high60_inst100k_epsloany_epshiany_slnone_tp120_next_month_10,50000.0,60,100000.0,,,,1.2,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high60_inst100k_epsloany_epshiany_sl20_tpnone_next_month_10,50000.0,60,100000.0,,,0.2,,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high60_inst100k_epsloany_epshiany_sl20_tp120_next_month_10,50000.0,60,100000.0,,,0.2,1.2,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high60_inst100k_epsloany_epshiany_sl30_tpnone_next_month_10,50000.0,60,100000.0,,,0.3,,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high60_inst100k_epsloany_epshiany_sl30_tp120_next_month_10,50000.0,60,100000.0,,,0.3,1.2,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high120_inst100k_epsloany_epshiany_slnone_tpnone_next_month_10,50000.0,120,100000.0,,,,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high120_inst100k_epsloany_epshiany_slnone_tp120_next_month_10,50000.0,120,100000.0,,,,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high120_inst100k_epsloany_epshiany_sl20_tpnone_next_month_10,50000.0,120,100000.0,,,0.2,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high120_inst100k_epsloany_epshiany_sl20_tp120_next_month_10,50000.0,120,100000.0,,,0.2,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high120_inst100k_epsloany_epshiany_sl30_tpnone_next_month_10,50000.0,120,100000.0,,,0.3,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high120_inst100k_epsloany_epshiany_sl30_tp120_next_month_10,50000.0,120,100000.0,,,0.3,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high240_inst100k_epsloany_epshiany_slnone_tpnone_next_month_10,50000.0,240,100000.0,,,,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high240_inst100k_epsloany_epshiany_slnone_tp120_next_month_10,50000.0,240,100000.0,,,,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high240_inst100k_epsloany_epshiany_sl20_tpnone_next_month_10,50000.0,240,100000.0,,,0.2,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high240_inst100k_epsloany_epshiany_sl20_tp120_next_month_10,50000.0,240,100000.0,,,0.2,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high240_inst100k_epsloany_epshiany_sl30_tpnone_next_month_10,50000.0,240,100000.0,,,0.3,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_50000_high240_inst100k_epsloany_epshiany_sl30_tp120_next_month_10,50000.0,240,100000.0,,,0.3,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high60_inst100k_epsloany_epshiany_slnone_tpnone_next_month_10,100000.0,60,100000.0,,,,,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high60_inst100k_epsloany_epshiany_slnone_tp120_next_month_10,100000.0,60,100000.0,,,,1.2,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high60_inst100k_epsloany_epshiany_sl20_tpnone_next_month_10,100000.0,60,100000.0,,,0.2,,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high60_inst100k_epsloany_epshiany_sl20_tp120_next_month_10,100000.0,60,100000.0,,,0.2,1.2,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high60_inst100k_epsloany_epshiany_sl30_tpnone_next_month_10,100000.0,60,100000.0,,,0.3,,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high60_inst100k_epsloany_epshiany_sl30_tp120_next_month_10,100000.0,60,100000.0,,,0.3,1.2,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high120_inst100k_epsloany_epshiany_slnone_tpnone_next_month_10,100000.0,120,100000.0,,,,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high120_inst100k_epsloany_epshiany_slnone_tp120_next_month_10,100000.0,120,100000.0,,,,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high120_inst100k_epsloany_epshiany_sl20_tpnone_next_month_10,100000.0,120,100000.0,,,0.2,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high120_inst100k_epsloany_epshiany_sl20_tp120_next_month_10,100000.0,120,100000.0,,,0.2,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high120_inst100k_epsloany_epshiany_sl30_tpnone_next_month_10,100000.0,120,100000.0,,,0.3,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high120_inst100k_epsloany_epshiany_sl30_tp120_next_month_10,100000.0,120,100000.0,,,0.3,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high240_inst100k_epsloany_epshiany_slnone_tpnone_next_month_10,100000.0,240,100000.0,,,,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high240_inst100k_epsloany_epshiany_slnone_tp120_next_month_10,100000.0,240,100000.0,,,,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high240_inst100k_epsloany_epshiany_sl20_tpnone_next_month_10,100000.0,240,100000.0,,,0.2,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high240_inst100k_epsloany_epshiany_sl20_tp120_next_month_10,100000.0,240,100000.0,,,0.2,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high240_inst100k_epsloany_epshiany_sl30_tpnone_next_month_10,100000.0,240,100000.0,,,0.3,,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_100000_high240_inst100k_epsloany_epshiany_sl30_tp120_next_month_10,100000.0,240,100000.0,,,0.3,1.2,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.191034,725929.85,3800000.0,0.191034
vol5_300000_high60_inst0k_epsloany_epshiany_slnone_tp30_next_month_10,300000.0,60,0.0,,,,0.3,next_month_10,92,25,19,4,3,4,19,0,0.789474,0.190844,725208.37,3800000.0,0.190844
vol5_300000_high60_inst0k_epsloany_epshiany_sl20_tp30_next_month_10,300000.0,60,0.0,,,0.2,0.3,next_month_10,92,25,19,4,3,4,19,0,0.789474,0.190844,725208.37,3800000.0,0.190844
vol5_300000_high60_inst0k_epsloany_epshiany_sl30_tp30_next_month_10,300000.0,60,0.0,,,0.3,0.3,next_month_10,92,25,19,4,3,4,19,0,0.789474,0.190844,725208.37,3800000.0,0.190844
vol5_300000_high120_inst0k_epsloany_epshiany_slnone_tp30_next_month_10,300000.0,120,0.0,,,,0.3,next_month_10,88,25,19,4,3,4,19,0,0.789474,0.190844,725208.37,3800000.0,0.190844
vol5_300000_high120_inst0k_epsloany_epshiany_sl20_tp30_next_month_10,300000.0,120,0.0,,,0.2,0.3,next_month_10,88,25,19,4,3,4,19,0,0.789474,0.190844,725208.37,3800000.0,0.190844
vol5_300000_high120_inst0k_epsloany_epshiany_sl30_tp30_next_month_10,300000.0,120,0.0,,,0.3,0.3,next_month_10,88,25,19,4,3,4,19,0,0.789474,0.190844,725208.37,3800000.0,0.190844
vol5_300000_high240_inst0k_epsloany_epshiany_slnone_tp30_next_month_10,300000.0,240,0.0,,,,0.3,next_month_10,88,25,19,4,3,4,19,0,0.789474,0.190844,725208.37,3800000.0,0.190844
vol5_300000_high240_inst0k_epsloany_epshiany_sl20_tp30_next_month_10,300000.0,240,0.0,,,0.2,0.3,next_month_10,88,25,19,4,3,4,19,0,0.789474,0.190844,725208.37,3800000.0,0.190844
vol5_300000_high240_inst0k_epsloany_epshiany_sl30_tp30_next_month_10,300000.0,240,0.0,,,0.3,0.3,next_month_10,88,25,19,4,3,4,19,0,0.789474,0.190844,725208.37,3800000.0,0.190844
vol5_500000_high120_inst0k_epsloany_epshiany_slnone_tp30_next_month_10,500000.0,120,0.0,,,,0.3,next_month_10,77,25,19,4,3,4,19,0,0.789474,0.190826,725138.99,3800000.0,0.190826
vol5_500000_high120_inst0k_epsloany_epshiany_sl20_tp30_next_month_10,500000.0,120,0.0,,,0.2,0.3,next_month_10,77,25,19,4,3,4,19,0,0.789474,0.190826,725138.99,3800000.0,0.190826
vol5_500000_high120_inst0k_epsloany_epshiany_sl30_tp30_next_month_10,500000.0,120,0.0,,,0.3,0.3,next_month_10,77,25,19,4,3,4,19,0,0.789474,0.190826,725138.99,3800000.0,0.190826
vol5_500000_high240_inst0k_epsloany_epshiany_slnone_tp30_next_month_10,500000.0,240,0.0,,,,0.3,next_month_10,77,25,19,4,3,4,19,0,0.789474,0.190826,725138.99,3800000.0,0.190826
vol5_500000_high240_inst0k_epsloany_epshiany_sl20_tp30_next_month_10,500000.0,240,0.0,,,0.2,0.3,next_month_10,77,25,19,4,3,4,19,0,0.789474,0.190826,725138.99,3800000.0,0.190826
vol5_500000_high240_inst0k_epsloany_epshiany_sl30_tp30_next_month_10,500000.0,240,0.0,,,0.3,0.3,next_month_10,77,25,19,4,3,4,19,0,0.789474,0.190826,725138.99,3800000.0,0.190826
vol5_300000_high120_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,300000.0,120,100000.0,,,,0.8,next_month_10,69,25,19,4,3,4,19,0,0.736842,0.189303,719349.94,3800000.0,0.189303
vol5_300000_high120_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,300000.0,120,100000.0,,,0.2,0.8,next_month_10,69,25,19,4,3,4,19,0,0.736842,0.189303,719349.94,3800000.0,0.189303
vol5_300000_high120_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,300000.0,120,100000.0,,,0.3,0.8,next_month_10,69,25,19,4,3,4,19,0,0.736842,0.189303,719349.94,3800000.0,0.189303
vol5_300000_high240_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,300000.0,240,100000.0,,,,0.8,next_month_10,69,25,19,4,3,4,19,0,0.736842,0.189303,719349.94,3800000.0,0.189303
vol5_300000_high240_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,300000.0,240,100000.0,,,0.2,0.8,next_month_10,69,25,19,4,3,4,19,0,0.736842,0.189303,719349.94,3800000.0,0.189303
vol5_300000_high240_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,300000.0,240,100000.0,,,0.3,0.8,next_month_10,69,25,19,4,3,4,19,0,0.736842,0.189303,719349.94,3800000.0,0.189303
vol5_300000_high120_inst0k_epsloany_epshiany_slnone_tp80_next_month_10,300000.0,120,0.0,,,,0.8,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.189156,718794.38,3800000.0,0.189156
vol5_300000_high120_inst0k_epsloany_epshiany_sl30_tp80_next_month_10,300000.0,120,0.0,,,0.3,0.8,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.189156,718794.38,3800000.0,0.189156
vol5_300000_high240_inst0k_epsloany_epshiany_slnone_tp80_next_month_10,300000.0,240,0.0,,,,0.8,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.189156,718794.38,3800000.0,0.189156
vol5_300000_high240_inst0k_epsloany_epshiany_sl30_tp80_next_month_10,300000.0,240,0.0,,,0.3,0.8,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.189156,718794.38,3800000.0,0.189156
vol5_500000_high120_inst0k_epsloany_epshiany_slnone_tp80_next_month_10,500000.0,120,0.0,,,,0.8,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.188439,716068.28,3800000.0,0.188439
vol5_500000_high120_inst0k_epsloany_epshiany_sl30_tp80_next_month_10,500000.0,120,0.0,,,0.3,0.8,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.188439,716068.28,3800000.0,0.188439
vol5_500000_high240_inst0k_epsloany_epshiany_slnone_tp80_next_month_10,500000.0,240,0.0,,,,0.8,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.188439,716068.28,3800000.0,0.188439
vol5_500000_high240_inst0k_epsloany_epshiany_sl30_tp80_next_month_10,500000.0,240,0.0,,,0.3,0.8,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.188439,716068.28,3800000.0,0.188439
vol5_500000_high60_inst0k_epsloany_epshiany_slnone_tpnone_next_month_10,500000.0,60,0.0,,,,,next_month_10,80,25,19,4,3,4,19,0,0.684211,0.188254,715366.48,3800000.0,0.188254
vol5_500000_high60_inst0k_epsloany_epshiany_slnone_tp120_next_month_10,500000.0,60,0.0,,,,1.2,next_month_10,80,25,19,4,3,4,19,0,0.684211,0.188254,715366.48,3800000.0,0.188254
vol5_500000_high60_inst0k_epsloany_epshiany_sl30_tpnone_next_month_10,500000.0,60,0.0,,,0.3,,next_month_10,80,25,19,4,3,4,19,0,0.684211,0.188254,715366.48,3800000.0,0.188254
vol5_500000_high60_inst0k_epsloany_epshiany_sl30_tp120_next_month_10,500000.0,60,0.0,,,0.3,1.2,next_month_10,80,25,19,4,3,4,19,0,0.684211,0.188254,715366.48,3800000.0,0.188254
vol5_0_high60_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,0.0,60,100000.0,,,,0.8,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_0_high60_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,0.0,60,100000.0,,,0.2,0.8,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_0_high60_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,0.0,60,100000.0,,,0.3,0.8,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_0_high120_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,0.0,120,100000.0,,,,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_0_high120_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,0.0,120,100000.0,,,0.2,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_0_high120_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,0.0,120,100000.0,,,0.3,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_0_high240_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,0.0,240,100000.0,,,,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_0_high240_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,0.0,240,100000.0,,,0.2,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_0_high240_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,0.0,240,100000.0,,,0.3,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_50000_high60_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,50000.0,60,100000.0,,,,0.8,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_50000_high60_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,50000.0,60,100000.0,,,0.2,0.8,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_50000_high60_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,50000.0,60,100000.0,,,0.3,0.8,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_50000_high120_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,50000.0,120,100000.0,,,,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_50000_high120_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,50000.0,120,100000.0,,,0.2,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_50000_high120_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,50000.0,120,100000.0,,,0.3,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_50000_high240_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,50000.0,240,100000.0,,,,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_50000_high240_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,50000.0,240,100000.0,,,0.2,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_50000_high240_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,50000.0,240,100000.0,,,0.3,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_100000_high60_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,100000.0,60,100000.0,,,,0.8,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_100000_high60_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,100000.0,60,100000.0,,,0.2,0.8,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_100000_high60_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,100000.0,60,100000.0,,,0.3,0.8,next_month_10,75,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_100000_high120_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,100000.0,120,100000.0,,,,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_100000_high120_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,100000.0,120,100000.0,,,0.2,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_100000_high120_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,100000.0,120,100000.0,,,0.3,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_100000_high240_inst100k_epsloany_epshiany_slnone_tp80_next_month_10,100000.0,240,100000.0,,,,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_100000_high240_inst100k_epsloany_epshiany_sl20_tp80_next_month_10,100000.0,240,100000.0,,,0.2,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_100000_high240_inst100k_epsloany_epshiany_sl30_tp80_next_month_10,100000.0,240,100000.0,,,0.3,0.8,next_month_10,73,25,19,4,3,4,19,0,0.736842,0.188083,714713.7,3800000.0,0.188083
vol5_300000_high60_inst0k_epsloany_epshiany_slnone_tpnone_next_month_10,300000.0,60,0.0,,,,,next_month_10,92,25,19,4,3,4,19,0,0.684211,0.187435,712253.55,3800000.0,0.187435
vol5_300000_high60_inst0k_epsloany_epshiany_slnone_tp120_next_month_10,300000.0,60,0.0,,,,1.2,next_month_10,92,25,19,4,3,4,19,0,0.684211,0.187435,712253.55,3800000.0,0.187435
