parameter_id,mom_min,yoy_min,foreign_min,trust_min,breakout_days,volume_ratio_min,top_n,exit_rule,revenue_filtered,price_filtered,selected,trades,covered_selected_months,full_selected_months,covered_trade_months,full_trade_months,min_selected_per_month,min_trades_per_month,finalized_trades,as_of_latest_trades,win_rate,avg_return_pct,total_pnl_amount,invested_amount,portfolio_return_pct
mom50_yoy30_foreign500k_trust50k_high120_vol0.0_top5_next_month_5,0.5,0.3,500000.0,50000.0,120,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust50k_high120_vol1.5_top5_next_month_5,0.5,0.3,500000.0,50000.0,120,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust50k_high120_vol2.0_top5_next_month_5,0.5,0.3,500000.0,50000.0,120,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust100k_high0_vol0.0_top5_next_month_5,0.5,0.3,500000.0,100000.0,0,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust100k_high0_vol1.5_top5_next_month_5,0.5,0.3,500000.0,100000.0,0,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust100k_high0_vol2.0_top5_next_month_5,0.5,0.3,500000.0,100000.0,0,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust100k_high60_vol0.0_top5_next_month_5,0.5,0.3,500000.0,100000.0,60,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust100k_high60_vol1.5_top5_next_month_5,0.5,0.3,500000.0,100000.0,60,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust100k_high60_vol2.0_top5_next_month_5,0.5,0.3,500000.0,100000.0,60,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust100k_high120_vol0.0_top5_next_month_5,0.5,0.3,500000.0,100000.0,120,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust100k_high120_vol1.5_top5_next_month_5,0.5,0.3,500000.0,100000.0,120,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign500k_trust100k_high120_vol2.0_top5_next_month_5,0.5,0.3,500000.0,100000.0,120,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trustany_high0_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,,0,1.5,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trustany_high0_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,,0,2.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trustany_high60_vol0.0_top5_next_month_5,0.5,0.3,1000000.0,,60,0.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trustany_high60_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,,60,1.5,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trustany_high60_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,,60,2.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trustany_high120_vol0.0_top5_next_month_5,0.5,0.3,1000000.0,,120,0.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trustany_high120_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,,120,1.5,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trustany_high120_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,,120,2.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust0k_high0_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,0.0,0,1.5,5,next_month_5,6,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust0k_high0_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,0.0,0,2.0,5,next_month_5,6,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust0k_high60_vol0.0_top5_next_month_5,0.5,0.3,1000000.0,0.0,60,0.0,5,next_month_5,6,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust0k_high60_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,0.0,60,1.5,5,next_month_5,6,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust0k_high60_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,0.0,60,2.0,5,next_month_5,6,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust0k_high120_vol0.0_top5_next_month_5,0.5,0.3,1000000.0,0.0,120,0.0,5,next_month_5,6,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust0k_high120_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,0.0,120,1.5,5,next_month_5,6,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust0k_high120_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,0.0,120,2.0,5,next_month_5,6,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust50k_high0_vol0.0_top5_next_month_5,0.5,0.3,1000000.0,50000.0,0,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust50k_high0_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,50000.0,0,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust50k_high0_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,50000.0,0,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust50k_high60_vol0.0_top5_next_month_5,0.5,0.3,1000000.0,50000.0,60,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust50k_high60_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,50000.0,60,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust50k_high60_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,50000.0,60,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust50k_high120_vol0.0_top5_next_month_5,0.5,0.3,1000000.0,50000.0,120,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust50k_high120_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,50000.0,120,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust50k_high120_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,50000.0,120,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust100k_high0_vol0.0_top5_next_month_5,0.5,0.3,1000000.0,100000.0,0,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust100k_high0_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,100000.0,0,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust100k_high0_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,100000.0,0,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust100k_high60_vol0.0_top5_next_month_5,0.5,0.3,1000000.0,100000.0,60,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust100k_high60_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,100000.0,60,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust100k_high60_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,100000.0,60,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust100k_high120_vol0.0_top5_next_month_5,0.5,0.3,1000000.0,100000.0,120,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust100k_high120_vol1.5_top5_next_month_5,0.5,0.3,1000000.0,100000.0,120,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy30_foreign1000k_trust100k_high120_vol2.0_top5_next_month_5,0.5,0.3,1000000.0,100000.0,120,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust50k_high0_vol0.0_top5_next_month_5,0.5,0.5,,50000.0,0,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust50k_high0_vol1.5_top5_next_month_5,0.5,0.5,,50000.0,0,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust50k_high0_vol2.0_top5_next_month_5,0.5,0.5,,50000.0,0,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust50k_high60_vol0.0_top5_next_month_5,0.5,0.5,,50000.0,60,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust50k_high60_vol1.5_top5_next_month_5,0.5,0.5,,50000.0,60,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust50k_high60_vol2.0_top5_next_month_5,0.5,0.5,,50000.0,60,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust50k_high120_vol0.0_top5_next_month_5,0.5,0.5,,50000.0,120,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust50k_high120_vol1.5_top5_next_month_5,0.5,0.5,,50000.0,120,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust50k_high120_vol2.0_top5_next_month_5,0.5,0.5,,50000.0,120,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust100k_high0_vol0.0_top5_next_month_5,0.5,0.5,,100000.0,0,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust100k_high0_vol1.5_top5_next_month_5,0.5,0.5,,100000.0,0,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust100k_high0_vol2.0_top5_next_month_5,0.5,0.5,,100000.0,0,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust100k_high60_vol0.0_top5_next_month_5,0.5,0.5,,100000.0,60,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust100k_high60_vol1.5_top5_next_month_5,0.5,0.5,,100000.0,60,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust100k_high60_vol2.0_top5_next_month_5,0.5,0.5,,100000.0,60,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust100k_high120_vol0.0_top5_next_month_5,0.5,0.5,,100000.0,120,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust100k_high120_vol1.5_top5_next_month_5,0.5,0.5,,100000.0,120,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreignany_trust100k_high120_vol2.0_top5_next_month_5,0.5,0.5,,100000.0,120,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust50k_high0_vol0.0_top5_next_month_5,0.5,0.5,0.0,50000.0,0,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust50k_high0_vol1.5_top5_next_month_5,0.5,0.5,0.0,50000.0,0,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust50k_high0_vol2.0_top5_next_month_5,0.5,0.5,0.0,50000.0,0,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust50k_high60_vol0.0_top5_next_month_5,0.5,0.5,0.0,50000.0,60,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust50k_high60_vol1.5_top5_next_month_5,0.5,0.5,0.0,50000.0,60,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust50k_high60_vol2.0_top5_next_month_5,0.5,0.5,0.0,50000.0,60,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust50k_high120_vol0.0_top5_next_month_5,0.5,0.5,0.0,50000.0,120,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust50k_high120_vol1.5_top5_next_month_5,0.5,0.5,0.0,50000.0,120,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust50k_high120_vol2.0_top5_next_month_5,0.5,0.5,0.0,50000.0,120,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust100k_high0_vol0.0_top5_next_month_5,0.5,0.5,0.0,100000.0,0,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust100k_high0_vol1.5_top5_next_month_5,0.5,0.5,0.0,100000.0,0,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust100k_high0_vol2.0_top5_next_month_5,0.5,0.5,0.0,100000.0,0,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust100k_high60_vol0.0_top5_next_month_5,0.5,0.5,0.0,100000.0,60,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust100k_high60_vol1.5_top5_next_month_5,0.5,0.5,0.0,100000.0,60,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust100k_high60_vol2.0_top5_next_month_5,0.5,0.5,0.0,100000.0,60,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust100k_high120_vol0.0_top5_next_month_5,0.5,0.5,0.0,100000.0,120,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust100k_high120_vol1.5_top5_next_month_5,0.5,0.5,0.0,100000.0,120,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign0k_trust100k_high120_vol2.0_top5_next_month_5,0.5,0.5,0.0,100000.0,120,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust50k_high0_vol0.0_top5_next_month_5,0.5,0.5,100000.0,50000.0,0,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust50k_high0_vol1.5_top5_next_month_5,0.5,0.5,100000.0,50000.0,0,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust50k_high0_vol2.0_top5_next_month_5,0.5,0.5,100000.0,50000.0,0,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust50k_high60_vol0.0_top5_next_month_5,0.5,0.5,100000.0,50000.0,60,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust50k_high60_vol1.5_top5_next_month_5,0.5,0.5,100000.0,50000.0,60,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust50k_high60_vol2.0_top5_next_month_5,0.5,0.5,100000.0,50000.0,60,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust50k_high120_vol0.0_top5_next_month_5,0.5,0.5,100000.0,50000.0,120,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust50k_high120_vol1.5_top5_next_month_5,0.5,0.5,100000.0,50000.0,120,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust50k_high120_vol2.0_top5_next_month_5,0.5,0.5,100000.0,50000.0,120,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust100k_high0_vol0.0_top5_next_month_5,0.5,0.5,100000.0,100000.0,0,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust100k_high0_vol1.5_top5_next_month_5,0.5,0.5,100000.0,100000.0,0,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust100k_high0_vol2.0_top5_next_month_5,0.5,0.5,100000.0,100000.0,0,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust100k_high60_vol0.0_top5_next_month_5,0.5,0.5,100000.0,100000.0,60,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust100k_high60_vol1.5_top5_next_month_5,0.5,0.5,100000.0,100000.0,60,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust100k_high60_vol2.0_top5_next_month_5,0.5,0.5,100000.0,100000.0,60,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust100k_high120_vol0.0_top5_next_month_5,0.5,0.5,100000.0,100000.0,120,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust100k_high120_vol1.5_top5_next_month_5,0.5,0.5,100000.0,100000.0,120,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign100k_trust100k_high120_vol2.0_top5_next_month_5,0.5,0.5,100000.0,100000.0,120,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trustany_high60_vol0.0_top5_next_month_5,0.5,0.5,500000.0,,60,0.0,5,next_month_5,12,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trustany_high60_vol1.5_top5_next_month_5,0.5,0.5,500000.0,,60,1.5,5,next_month_5,12,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trustany_high60_vol2.0_top5_next_month_5,0.5,0.5,500000.0,,60,2.0,5,next_month_5,12,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trustany_high120_vol0.0_top5_next_month_5,0.5,0.5,500000.0,,120,0.0,5,next_month_5,12,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trustany_high120_vol1.5_top5_next_month_5,0.5,0.5,500000.0,,120,1.5,5,next_month_5,12,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trustany_high120_vol2.0_top5_next_month_5,0.5,0.5,500000.0,,120,2.0,5,next_month_5,12,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust0k_high60_vol0.0_top5_next_month_5,0.5,0.5,500000.0,0.0,60,0.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust0k_high60_vol1.5_top5_next_month_5,0.5,0.5,500000.0,0.0,60,1.5,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust0k_high60_vol2.0_top5_next_month_5,0.5,0.5,500000.0,0.0,60,2.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust0k_high120_vol0.0_top5_next_month_5,0.5,0.5,500000.0,0.0,120,0.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust0k_high120_vol1.5_top5_next_month_5,0.5,0.5,500000.0,0.0,120,1.5,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust0k_high120_vol2.0_top5_next_month_5,0.5,0.5,500000.0,0.0,120,2.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust50k_high0_vol0.0_top5_next_month_5,0.5,0.5,500000.0,50000.0,0,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust50k_high0_vol1.5_top5_next_month_5,0.5,0.5,500000.0,50000.0,0,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust50k_high0_vol2.0_top5_next_month_5,0.5,0.5,500000.0,50000.0,0,2.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust50k_high60_vol0.0_top5_next_month_5,0.5,0.5,500000.0,50000.0,60,0.0,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
mom50_yoy50_foreign500k_trust50k_high60_vol1.5_top5_next_month_5,0.5,0.5,500000.0,50000.0,60,1.5,5,next_month_5,1,1,1,1,1,0,1,0,1,1,1,0,1.0,0.032626,32626.43,1000000.0,0.032626
