event_id,revenue_month,announcement_date,announcement_time,market,stock_id,company_name,current_month_revenue,previous_month_revenue,previous_year_month_revenue,mom_pct,yoy_pct,cumulative_revenue,previous_year_cumulative_revenue,cumulative_yoy_pct,note,source_url
revenue_202601_3265,2026-01,2026-02-10,after_close,otc,3265,台星科,425893.0,430660.0,360027.0,-0.011000000000000001,0.18289999999999998,425893.0,360027.0,0.18289999999999998,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3268,2026-01,2026-02-10,after_close,otc,3268,海德威,67716.0,66399.0,60191.0,0.019799999999999998,0.125,67716.0,60191.0,0.125,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3317,2026-01,2026-02-10,after_close,otc,3317,尼克森,272576.0,239750.0,228491.0,0.1369,0.1929,272576.0,228491.0,0.1929,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3372,2026-01,2026-02-10,after_close,otc,3372,典範,114866.0,113336.0,71728.0,0.0134,0.6014,114866.0,71728.0,0.6014,受整體半導體產業影響，近幾月營收成長幅度較大,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3374,2026-01,2026-02-10,after_close,otc,3374,精材,651321.0,679092.0,446712.0,-0.0408,0.45799999999999996,651321.0,446712.0,0.45799999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3438,2026-01,2026-02-10,after_close,otc,3438,類比科,70623.0,71357.0,81800.0,-0.0102,-0.1366,70623.0,81800.0,-0.1366,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3467,2026-01,2026-02-10,after_close,otc,3467,台灣精材,52696.0,52230.0,50369.0,0.0089,0.0461,52696.0,50369.0,0.0461,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3527,2026-01,2026-02-10,after_close,otc,3527,聚積,110682.0,105127.0,100976.0,0.0528,0.09609999999999999,110682.0,100976.0,0.09609999999999999,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3529,2026-01,2026-02-10,after_close,otc,3529,力旺,667012.0,80011.0,545007.0,7.3365,0.2238,667012.0,545007.0,0.2238,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3555,2026-01,2026-02-10,after_close,otc,3555,博士旺,70347.0,45492.0,1838.0,0.5463,37.2736,70347.0,1838.0,37.2736,本月因銷售電子及消費娛樂產品，致本月及累計營收較去年同期增加。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3556,2026-01,2026-02-10,after_close,otc,3556,禾瑞亞,130056.0,78905.0,60804.0,0.6481999999999999,1.1389,130056.0,60804.0,1.1389,去年同月適逢春節假期，營收基期較低，造成差異較大。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3567,2026-01,2026-02-10,after_close,otc,3567,逸昌,21140.0,24509.0,21595.0,-0.1374,-0.021,21140.0,21595.0,-0.021,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3581,2026-01,2026-02-10,after_close,otc,3581,博磊,149722.0,217890.0,127168.0,-0.3128,0.1773,149722.0,127168.0,0.1773,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3675,2026-01,2026-02-10,after_close,otc,3675,德微,220986.0,219408.0,202349.0,0.0070999999999999995,0.09210000000000002,220986.0,202349.0,0.09210000000000002,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3680,2026-01,2026-02-10,after_close,otc,3680,家登,633937.0,873299.0,389541.0,-0.27399999999999997,0.6273,633937.0,389541.0,0.6273,本月營收較去年同期增加，主要係光罩載具產品營收增加所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3707,2026-01,2026-02-10,after_close,otc,3707,漢磊,503798.0,502243.0,403111.0,0.003,0.24969999999999998,503798.0,403111.0,0.24969999999999998,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_4749,2026-01,2026-02-10,after_close,otc,4749,新應材,366958.0,360554.0,315982.0,0.0177,0.1613,366958.0,315982.0,0.1613,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_4923,2026-01,2026-02-10,after_close,otc,4923,力士,80107.0,80367.0,60020.0,-0.0032,0.3346,80107.0,60020.0,0.3346,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_4951,2026-01,2026-02-10,after_close,otc,4951,精拓科,43287.0,43763.0,43461.0,-0.0108,-0.004,43287.0,43461.0,-0.004,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_4966,2026-01,2026-02-10,after_close,otc,4966,譜瑞-KY,1297442.0,1483952.0,1448856.0,-0.12560000000000002,-0.1045,1297442.0,1448856.0,-0.1045,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_4971,2026-01,2026-02-10,after_close,otc,4971,IET-KY,111469.0,110334.0,98422.0,0.0102,0.1325,111469.0,98422.0,0.1325,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_4973,2026-01,2026-02-10,after_close,otc,4973,廣穎電通,664813.0,399592.0,370142.0,0.6637000000000001,0.7961,664813.0,370142.0,0.7961,本月營收較去年同期增加係因市場價格上漲所致,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_4991,2026-01,2026-02-10,after_close,otc,4991,環宇-KY,220658.0,232221.0,86200.0,-0.049699999999999994,1.5597999999999999,220658.0,86200.0,1.5597999999999999,延續去年走勢，自有光電元件產品的AI數據中心客戶需求持續成長，晶圓代工訂單需求亦持續穩健，致本月銷量較去年同期增加156%。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5236,2026-01,2026-02-10,after_close,otc,5236,凌陽創新,200178.0,179276.0,168072.0,0.1165,0.191,200178.0,168072.0,0.191,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5272,2026-01,2026-02-10,after_close,otc,5272,笙科,22430.0,23008.0,26422.0,-0.025099999999999997,-0.151,22430.0,26422.0,-0.151,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5274,2026-01,2026-02-10,after_close,otc,5274,信驊,900364.0,872214.0,700869.0,0.0322,0.2846,900364.0,700869.0,0.2846,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5299,2026-01,2026-02-10,after_close,otc,5299,杰力,130363.0,106514.0,142237.0,0.22390000000000002,-0.0834,130363.0,142237.0,-0.0834,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5302,2026-01,2026-02-10,after_close,otc,5302,太欣,2432.0,2072.0,596.0,0.17370000000000002,3.0805000000000002,2432.0,596.0,3.0805000000000002,本月營收較去年同期成長主要係提供技術服務予關係人。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5344,2026-01,2026-02-10,after_close,otc,5344,立衛,31611.0,31434.0,21291.0,0.005600000000000001,0.48469999999999996,31611.0,21291.0,0.48469999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5347,2026-01,2026-02-10,after_close,otc,5347,世界,4011598.0,4929682.0,3388946.0,-0.1862,0.1837,4011598.0,3388946.0,0.1837,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5351,2026-01,2026-02-10,after_close,otc,5351,鈺創,763717.0,624027.0,194975.0,0.2238,2.9169,763717.0,194975.0,2.9169,本月營收及本年累計營收皆較去年同期增加，主係市場需求增加所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5425,2026-01,2026-02-10,after_close,otc,5425,台半,1465010.0,1526156.0,1433990.0,-0.04,0.0216,1465010.0,1433990.0,0.0216,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5443,2026-01,2026-02-10,after_close,otc,5443,均豪,269435.0,555159.0,284859.0,-0.5146000000000001,-0.0541,269435.0,284859.0,-0.0541,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5468,2026-01,2026-02-10,after_close,otc,5468,凱鈺,11145.0,10909.0,9678.0,0.0216,0.1515,11145.0,9678.0,0.1515,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5483,2026-01,2026-02-10,after_close,otc,5483,中美晶,5897140.0,7186680.0,5971668.0,-0.1794,-0.0124,5897140.0,5971668.0,-0.0124,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_5487,2026-01,2026-02-10,after_close,otc,5487,通泰,11265.0,14243.0,12442.0,-0.209,-0.09449999999999999,11265.0,12442.0,-0.09449999999999999,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6103,2026-01,2026-02-10,after_close,otc,6103,合邦,8855.0,8265.0,7634.0,0.0713,0.15990000000000001,8855.0,7634.0,0.15990000000000001,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6104,2026-01,2026-02-10,after_close,otc,6104,創惟,361304.0,348170.0,333391.0,0.0377,0.0837,361304.0,333391.0,0.0837,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6129,2026-01,2026-02-10,after_close,otc,6129,普誠,97992.0,123653.0,61223.0,-0.2075,0.6004999999999999,97992.0,61223.0,0.6004999999999999,"本月營業收入淨額含少數股權5,911仟元，本年累計營業收入淨額含少數股權5,911仟元。",https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6138,2026-01,2026-02-10,after_close,otc,6138,茂達,682723.0,633489.0,612038.0,0.07769999999999999,0.11539999999999999,682723.0,612038.0,0.11539999999999999,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6147,2026-01,2026-02-10,after_close,otc,6147,頎邦,1962425.0,1793446.0,1644773.0,0.0942,0.1931,1962425.0,1644773.0,0.1931,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6182,2026-01,2026-02-10,after_close,otc,6182,合晶,852700.0,761015.0,717396.0,0.1204,0.1886,852700.0,717396.0,0.1886,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6187,2026-01,2026-02-10,after_close,otc,6187,萬潤,390794.0,275656.0,368035.0,0.41759999999999997,0.061799999999999994,390794.0,368035.0,0.061799999999999994,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6208,2026-01,2026-02-10,after_close,otc,6208,日揚,279585.0,323328.0,248457.0,-0.1352,0.1252,279585.0,248457.0,0.1252,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6223,2026-01,2026-02-10,after_close,otc,6223,旺矽,1227414.0,1395784.0,922477.0,-0.1206,0.33049999999999996,1227414.0,922477.0,0.33049999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6229,2026-01,2026-02-10,after_close,otc,6229,研通,205384.0,218351.0,123118.0,-0.0593,0.6681,205384.0,123118.0,0.6681,本月營收較去年同期大幅度增長，係因去年一月適逢農曆年假期，工作天數少，營收偏低所造成。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6233,2026-01,2026-02-10,after_close,otc,6233,旺玖,29833.0,30914.0,33475.0,-0.0349,-0.10869999999999999,29833.0,33475.0,-0.10869999999999999,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6237,2026-01,2026-02-10,after_close,otc,6237,驊訊,51092.0,55019.0,37843.0,-0.0713,0.35009999999999997,51092.0,37843.0,0.35009999999999997,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6261,2026-01,2026-02-10,after_close,otc,6261,久元,392889.0,413095.0,310922.0,-0.0489,0.2636,392889.0,310922.0,0.2636,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6291,2026-01,2026-02-10,after_close,otc,6291,沛亨,242819.0,221810.0,136770.0,0.0947,0.7753,242819.0,136770.0,0.7753,電腦周邊設備事業部客戶需求大幅成長，訂單增加所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6411,2026-01,2026-02-10,after_close,otc,6411,晶焱,252293.0,205744.0,210780.0,0.2262,0.19690000000000002,252293.0,210780.0,0.19690000000000002,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6423,2026-01,2026-02-10,after_close,otc,6423,億而得,55773.0,5236.0,53898.0,9.6518,0.0347,55773.0,53898.0,0.0347,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6435,2026-01,2026-02-10,after_close,otc,6435,大中,335851.0,308351.0,334422.0,0.0891,0.0042,335851.0,334422.0,0.0042,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6462,2026-01,2026-02-10,after_close,otc,6462,神盾,1031213.0,737831.0,343629.0,0.39759999999999995,2.0009,1031213.0,343629.0,2.0009,主係合併子公司營收陸續於本月出貨,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6485,2026-01,2026-02-10,after_close,otc,6485,點序,136579.0,146258.0,123547.0,-0.0661,0.1054,136579.0,123547.0,0.1054,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6488,2026-01,2026-02-10,after_close,otc,6488,環球晶,4139278.0,5505813.0,4829183.0,-0.2481,-0.14279999999999998,4139278.0,4829183.0,-0.14279999999999998,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6494,2026-01,2026-02-10,after_close,otc,6494,九齊,130829.0,113928.0,85107.0,0.1483,0.5372,130829.0,85107.0,0.5372,基期較低加上代理商年前備貨,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6510,2026-01,2026-02-10,after_close,otc,6510,精測,454126.0,390779.0,380733.0,0.16210000000000002,0.19269999999999998,454126.0,380733.0,0.19269999999999998,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6532,2026-01,2026-02-10,after_close,otc,6532,瑞耘,50141.0,62609.0,62086.0,-0.1991,-0.1923,50141.0,62086.0,-0.1923,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6548,2026-01,2026-02-10,after_close,otc,6548,長科*,1200739.0,1198433.0,1055153.0,0.0019,0.1379,1200739.0,1055153.0,0.1379,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6568,2026-01,2026-02-10,after_close,otc,6568,宏觀,123987.0,129669.0,114682.0,-0.0438,0.08109999999999999,123987.0,114682.0,0.08109999999999999,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6640,2026-01,2026-02-10,after_close,otc,6640,均華,230696.0,314084.0,147258.0,-0.26539999999999997,0.5666,230696.0,147258.0,0.5666,配合客戶出貨,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6643,2026-01,2026-02-10,after_close,otc,6643,M31,109888.0,248109.0,112660.0,-0.557,-0.0246,109888.0,112660.0,-0.0246,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6651,2026-01,2026-02-10,after_close,otc,6651,全宇昕,146931.0,106151.0,117625.0,0.38409999999999994,0.2491,146931.0,117625.0,0.2491,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6679,2026-01,2026-02-10,after_close,otc,6679,鈺太,178808.0,157473.0,170209.0,0.1354,0.050499999999999996,178808.0,170209.0,0.050499999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6683,2026-01,2026-02-10,after_close,otc,6683,雍智科技,220173.0,189426.0,150098.0,0.1623,0.4668,220173.0,150098.0,0.4668,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6684,2026-01,2026-02-10,after_close,otc,6684,安格,26477.0,30924.0,25549.0,-0.1438,0.0363,26477.0,25549.0,0.0363,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6693,2026-01,2026-02-10,after_close,otc,6693,廣閎科,168011.0,159827.0,114919.0,0.0512,0.4619,168011.0,114919.0,0.4619,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6708,2026-01,2026-02-10,after_close,otc,6708,天擎,15697.0,20320.0,16224.0,-0.2275,-0.032400000000000005,15697.0,16224.0,-0.032400000000000005,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6716,2026-01,2026-02-10,after_close,otc,6716,應廣,158359.0,104828.0,47936.0,0.5106,2.3035,158359.0,47936.0,2.3035,基期低,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6720,2026-01,2026-02-10,after_close,otc,6720,久昌,32757.0,30724.0,42381.0,0.0661,-0.22699999999999998,32757.0,42381.0,-0.22699999999999998,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6732,2026-01,2026-02-10,after_close,otc,6732,昇佳電子,399449.0,425118.0,390981.0,-0.0603,0.0216,399449.0,390981.0,0.0216,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6788,2026-01,2026-02-10,after_close,otc,6788,華景電,220782.0,238981.0,162885.0,-0.0761,0.3554,220782.0,162885.0,0.3554,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6823,2026-01,2026-02-10,after_close,otc,6823,濾能,40421.0,58508.0,31526.0,-0.3091,0.2821,40421.0,31526.0,0.2821,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6829,2026-01,2026-02-10,after_close,otc,6829,千附精密,166395.0,184387.0,156553.0,-0.0975,0.06280000000000001,166395.0,156553.0,0.06280000000000001,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6895,2026-01,2026-02-10,after_close,otc,6895,宏碩系統,40176.0,102089.0,28436.0,-0.6064,0.4128,40176.0,28436.0,0.4128,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6907,2026-01,2026-02-10,after_close,otc,6907,雅特力-KY,217125.0,164798.0,127571.0,0.3175,0.7019,217125.0,127571.0,0.7019,終端市場需求成長帶動營收大幅增加,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6953,2026-01,2026-02-10,after_close,otc,6953,家碩,92809.0,188069.0,57144.0,-0.5065,0.6241,92809.0,57144.0,0.6241,因客戶需求增加，使營收成長。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_6996,2026-01,2026-02-10,after_close,otc,6996,力領科技,261237.0,266119.0,197766.0,-0.0183,0.3209,261237.0,197766.0,0.3209,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_7556,2026-01,2026-02-10,after_close,otc,7556,意德士科技,75668.0,66400.0,62427.0,0.13949999999999999,0.2121,75668.0,62427.0,0.2121,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_7704,2026-01,2026-02-10,after_close,otc,7704,明遠精密,52526.0,58499.0,46845.0,-0.10210000000000001,0.12119999999999999,52526.0,46845.0,0.12119999999999999,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_7712,2026-01,2026-02-10,after_close,otc,7712,博盛半導體,113212.0,108984.0,100630.0,0.0387,0.125,113212.0,100630.0,0.125,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_7734,2026-01,2026-02-10,after_close,otc,7734,印能科技,304350.0,202301.0,125764.0,0.5044,1.42,304350.0,125764.0,1.42,主要係因市場需求較去年同期成長所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_7751,2026-01,2026-02-10,after_close,otc,7751,竑騰,197915.0,189879.0,109606.0,0.042300000000000004,0.8056,197915.0,109606.0,0.8056,本公司為設備業，每月營收高低起伏屬常態，主要係今年同期客戶驗收機台較多所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_7770,2026-01,2026-02-10,after_close,otc,7770,君曜,15147.0,34323.0,14220.0,-0.5586,0.06509999999999999,15147.0,14220.0,0.06509999999999999,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_7772,2026-01,2026-02-10,after_close,otc,7772,耀穎,33259.0,37336.0,31630.0,-0.1091,0.051500000000000004,33259.0,31630.0,0.051500000000000004,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_7810,2026-01,2026-02-10,after_close,otc,7810,捷創科技,63584.0,100237.0,43403.0,-0.36560000000000004,0.46490000000000004,63584.0,43403.0,0.46490000000000004,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_7828,2026-01,2026-02-10,after_close,otc,7828,創新服務,73008.0,183348.0,312.0,-0.6018,233.0,73008.0,312.0,233.0,受惠AI 應用終端客戶需求強勁，本月及累計營收均較去年同期大幅成長，變動達50%以上。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8024,2026-01,2026-02-10,after_close,otc,8024,佑華,6678.0,12583.0,11764.0,-0.4692,-0.43229999999999996,6678.0,11764.0,-0.43229999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8040,2026-01,2026-02-10,after_close,otc,8040,九暘,63173.0,48822.0,52746.0,0.2939,0.19760000000000003,63173.0,52746.0,0.19760000000000003,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8054,2026-01,2026-02-10,after_close,otc,8054,安國,895824.0,389408.0,112127.0,1.3004,6.989299999999999,895824.0,112127.0,6.989299999999999,主係訂單陸續於本月出貨所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8086,2026-01,2026-02-10,after_close,otc,8086,宏捷科,417391.0,422852.0,219485.0,-0.0129,0.9016,417391.0,219485.0,0.9016,因客戶需求增加,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8088,2026-01,2026-02-10,after_close,otc,8088,品安,202401.0,280419.0,85760.0,-0.2782,1.36,202401.0,85760.0,1.36,係因DRAM IC 報價上漲所致,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8091,2026-01,2026-02-10,after_close,otc,8091,翔名,210247.0,185664.0,150717.0,0.1324,0.39490000000000003,210247.0,150717.0,0.39490000000000003,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8102,2026-01,2026-02-10,after_close,otc,8102,傑霖科技,27736.0,41549.0,50446.0,-0.33240000000000003,-0.4501,27736.0,50446.0,-0.4501,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8227,2026-01,2026-02-10,after_close,otc,8227,巨有科技,120470.0,114606.0,44176.0,0.051100000000000007,1.7269999999999999,120470.0,44176.0,1.7269999999999999,主要係本期量產收入增加所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8277,2026-01,2026-02-10,after_close,otc,8277,商丞,9957.0,16990.0,12424.0,-0.4139,-0.1985,9957.0,12424.0,-0.1985,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8299,2026-01,2026-02-10,after_close,otc,8299,群聯,10451593.0,8711746.0,3613390.0,0.1997,1.8924,10451593.0,3613390.0,1.8924,係總出貨量增加,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_8383,2026-01,2026-02-10,after_close,otc,8383,千附,312483.0,388544.0,285862.0,-0.1957,0.0931,312483.0,285862.0,0.0931,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_1569,2026-01,2026-02-10,after_close,otc,1569,濱川,241493.0,252264.0,256388.0,-0.0426,-0.057999999999999996,241493.0,256388.0,-0.057999999999999996,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3071,2026-01,2026-02-10,after_close,otc,3071,協禧,244679.0,228118.0,194933.0,0.0725,0.2551,244679.0,194933.0,0.2551,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3088,2026-01,2026-02-10,after_close,otc,3088,艾訊,610625.0,805219.0,406965.0,-0.2416,0.5004,610625.0,406965.0,0.5004,月營收較去年同期成長50.04%，主係去年農曆春節連假落於 1 月份致基期偏低，另本期台灣及美洲地區專案訂單出貨增加所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3211,2026-01,2026-02-10,after_close,otc,3211,順達,1005478.0,1493745.0,660443.0,-0.3268,0.5224,1005478.0,660443.0,0.5224,係因115年1月鋰電池組出貨增加及114年1月遇農曆新年致工作天數減少所致。,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3213,2026-01,2026-02-10,after_close,otc,3213,茂訊,257882.0,194760.0,364313.0,0.32409999999999994,-0.2921,257882.0,364313.0,-0.2921,"系統事業部 131,185 仟元/通路事業部 126,697 仟元",https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3272,2026-01,2026-02-10,after_close,otc,3272,東碩,243630.0,241301.0,193250.0,0.0096,0.2606,243630.0,193250.0,0.2606,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3287,2026-01,2026-02-10,after_close,otc,3287,廣寰科,98823.0,96938.0,73167.0,0.0194,0.3506,98823.0,73167.0,0.3506,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3323,2026-01,2026-02-10,after_close,otc,3323,加百裕,383141.0,346482.0,371985.0,0.1058,0.029900000000000003,383141.0,371985.0,0.029900000000000003,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3325,2026-01,2026-02-10,after_close,otc,3325,旭品,103828.0,106256.0,125590.0,-0.022799999999999997,-0.1732,103828.0,125590.0,-0.1732,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3349,2026-01,2026-02-10,after_close,otc,3349,寶德,31636.0,23327.0,36748.0,0.35609999999999997,-0.1391,31636.0,36748.0,-0.1391,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
revenue_202601_3479,2026-01,2026-02-10,after_close,otc,3479,安勤,720418.0,725337.0,595391.0,-0.0067,0.20989999999999998,720418.0,595391.0,0.20989999999999998,-,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1.html
