event_id,revenue_month,announcement_date,announcement_time,buy_date,buy_price,market,stock_id,company_name,current_month_revenue,mom_pct,yoy_pct,cumulative_yoy_pct,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,institutional_total_net_buy_shares,avg_volume_5d,avg_volume_20d,previous_volume,previous_volume_ratio_20d,breakout_20d,breakout_60d,breakout_120d,breakout_240d,eps_quality_score,price_file
revenue_202601_8455,2026-01,2026-02-10,after_close,2026-02-11,,otc,8455,大拓-KY,71807.0,-0.21170000000000003,-0.1448,-0.1448,,,,,3600.0,6800.0,0.0,0.0,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8455.csv
revenue_202601_8908,2026-01,2026-02-10,after_close,2026-02-11,41.8,otc,8908,欣雄,826005.0,-0.0276,0.0731,0.0731,14000.0,0.0,0.0,14000.0,39800.0,51950.0,37000.0,0.7122232916265641,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8908.csv
revenue_202601_8917,2026-01,2026-02-10,after_close,2026-02-11,56.7,otc,8917,欣泰,278027.0,-0.0331,0.07980000000000001,0.07980000000000001,0.0,0.0,-1000.0,-1000.0,4200.0,3400.0,13000.0,3.823529411764706,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8917.csv
revenue_202601_8927,2026-01,2026-02-10,after_close,2026-02-11,24.0,otc,8927,北基,1052467.0,0.2773,0.341,0.341,-41000.0,0.0,0.0,-41000.0,635200.0,1105500.0,403000.0,0.3645409317051108,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8927.csv
revenue_202601_8931,2026-01,2026-02-10,after_close,2026-02-11,43.5,otc,8931,大汽電,235196.0,0.23309999999999997,0.2627,0.2627,-3000.0,0.0,0.0,-3000.0,27200.0,31500.0,30000.0,0.9523809523809523,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8931.csv
revenue_202601_2596,2026-01,2026-02-10,after_close,2026-02-11,32.7,otc,2596,綠意,4439.0,-0.9879000000000001,-0.9704999999999999,-0.9704999999999999,112000.0,0.0,0.0,112000.0,188200.0,143500.0,387000.0,2.696864111498258,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2596.csv
revenue_202601_2718,2026-01,2026-02-10,after_close,2026-04-01,46.8,otc,2718,全心投控,48686.0,0.5908,130.58370000000002,130.58370000000002,-2000.0,0.0,9.0,-1991.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2718.csv
revenue_202601_3188,2026-01,2026-02-10,after_close,2026-02-11,30.0,otc,3188,鑫龍騰,597944.0,1.7919,8.8538,8.8538,140000.0,0.0,0.0,140000.0,253000.0,271850.0,328000.0,1.2065477285267612,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3188.csv
revenue_202601_3313,2026-01,2026-02-10,after_close,2026-02-11,12.9,otc,3313,斐成,4591.0,0.6591,24.937800000000003,24.937800000000003,-74000.0,0.0,-55.0,-74055.0,162000.0,222800.0,221000.0,0.9919210053859964,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3313.csv
revenue_202601_3489,2026-01,2026-02-10,after_close,2026-02-11,20.2,otc,3489,森寶,85470.0,0.18469999999999998,-0.0196,-0.0196,-2000.0,0.0,0.0,-2000.0,25800.0,66500.0,15000.0,0.22556390977443608,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3489.csv
revenue_202601_3512,2026-01,2026-02-10,after_close,2026-02-11,20.25,otc,3512,皇龍,174938.0,0.3644,-0.30829999999999996,-0.30829999999999996,0.0,0.0,0.0,0.0,38200.0,51500.0,34000.0,0.6601941747572816,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3512.csv
revenue_202601_3521,2026-01,2026-02-10,after_close,2026-02-11,15.65,otc,3521,台鋼建設,1201.0,-0.8737999999999999,3.0167,3.0167,-126000.0,0.0,0.0,-126000.0,412400.0,402200.0,667000.0,1.6583789159622078,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3521.csv
revenue_202601_4113,2026-01,2026-02-10,after_close,2026-02-11,20.2,otc,4113,聯上,21714.0,-0.4188,-0.8978,-0.8978,71000.0,0.0,0.0,71000.0,234000.0,236700.0,294000.0,1.2420785804816223,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4113.csv
revenue_202601_4416,2026-01,2026-02-10,after_close,2026-02-11,27.1,otc,4416,三圓,70347.0,-0.8946999999999999,7.9284,7.9284,-18000.0,0.0,30000.0,12000.0,426000.0,191950.0,428000.0,2.229747330033863,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4416.csv
revenue_202601_4907,2026-01,2026-02-10,after_close,2026-05-04,37.25,otc,4907,富宇,0.0,-1.0,-1.0,-1.0,-8000.0,0.0,0.0,-8000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4907.csv
revenue_202601_5206,2026-01,2026-02-10,after_close,2026-02-11,30.0,otc,5206,坤悅,27020.0,2.1499,,,3000.0,0.0,0.0,3000.0,23000.0,43800.0,37000.0,0.8447488584474886,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5206.csv
revenue_202601_5213,2026-01,2026-02-10,after_close,2026-02-11,23.6,otc,5213,亞昕,302521.0,-0.9558,-0.5423,-0.5423,89000.0,0.0,0.0,89000.0,435600.0,482700.0,426000.0,0.8825357364822871,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5213.csv
revenue_202601_5324,2026-01,2026-02-10,after_close,2026-02-11,10.85,otc,5324,士開,58248.0,-0.8087000000000001,-0.5092,-0.5092,-7000.0,0.0,0.0,-7000.0,151200.0,345800.0,50000.0,0.14459224985540775,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5324.csv
revenue_202601_5455,2026-01,2026-02-10,after_close,2026-02-11,,otc,5455,昇益,271.0,0.0226,-0.9989,-0.9989,0.0,0.0,-78.0,-78.0,800.0,40050.0,0.0,0.0,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5455.csv
revenue_202601_5508,2026-01,2026-02-10,after_close,2026-02-11,58.0,otc,5508,永信建,128300.0,-0.6254,0.0709,0.0709,274000.0,0.0,1512.0,275512.0,491000.0,687250.0,451000.0,0.6562386322299018,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5508.csv
revenue_202601_5511,2026-01,2026-02-10,after_close,2026-02-11,67.5,otc,5511,德昌,753148.0,-0.5677,0.2717,0.2717,12000.0,0.0,-18000.0,-6000.0,114000.0,156600.0,140000.0,0.8939974457215837,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5511.csv
revenue_202601_5512,2026-01,2026-02-10,after_close,2026-02-11,7.92,otc,5512,力麒,454217.0,-0.5232,0.04,0.04,-90310.0,0.0,0.0,-90310.0,985600.0,1054400.0,503000.0,0.4770485584218513,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5512.csv
revenue_202601_5514,2026-01,2026-02-10,after_close,2026-02-11,16.0,otc,5514,三豐,33508.0,68.6632,68.51859999999999,68.51859999999999,-22000.0,0.0,0.0,-22000.0,134600.0,63700.0,240000.0,3.767660910518053,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5514.csv
revenue_202601_5516,2026-01,2026-02-10,after_close,2026-02-11,15.25,otc,5516,雙喜,144613.0,-0.6940999999999999,0.45640000000000003,0.45640000000000003,1719.0,0.0,0.0,1719.0,94000.0,81000.0,27000.0,0.3333333333333333,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5516.csv
revenue_202601_5520,2026-01,2026-02-10,after_close,2026-02-11,88.1,otc,5520,力泰,367292.0,-0.0253,0.1598,0.1598,,,,,6600.0,6400.0,11000.0,1.71875,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5520.csv
revenue_202601_5523,2026-01,2026-02-10,after_close,2026-04-01,29.2,otc,5523,豐謙,389.0,0.0345,0.0103,0.0103,-1000.0,0.0,0.0,-1000.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5523.csv
revenue_202601_5529,2026-01,2026-02-10,after_close,2026-02-11,28.45,otc,5529,鉅陞,208838.0,-0.7683,36.0345,36.0345,,,,,43200.0,55450.0,20000.0,0.3606853020739405,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5529.csv
revenue_202601_5543,2026-01,2026-02-10,after_close,2026-02-11,28.9,otc,5543,桓鼎-KY,301375.0,0.0526,-0.0415,-0.0415,-957.0,0.0,-38.0,-995.0,17400.0,35150.0,22000.0,0.6258890469416786,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5543.csv
revenue_202601_5547,2026-01,2026-02-10,after_close,2026-03-02,22.15,otc,5547,久舜,189340.0,-0.18539999999999998,-0.0273,-0.0273,0.0,0.0,-617.0,-617.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5547.csv
revenue_202601_5548,2026-01,2026-02-10,after_close,2026-02-11,23.55,otc,5548,安倉,272020.0,0.0955,0.951,0.951,1000.0,0.0,0.0,1000.0,23400.0,42450.0,37000.0,0.8716136631330977,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5548.csv
revenue_202601_6171,2026-01,2026-02-10,after_close,2026-02-11,28.0,otc,6171,大城地產,35518.0,1075.303,38.2898,38.2898,1000.0,0.0,0.0,1000.0,8800.0,14400.0,7000.0,0.4861111111111111,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6171.csv
revenue_202601_6186,2026-01,2026-02-10,after_close,2026-02-11,45.0,otc,6186,新潤,0.0,,-1.0,-1.0,121323.0,0.0,757.0,122080.0,483600.0,571050.0,369000.0,0.6461780929866037,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6186.csv
revenue_202601_6198,2026-01,2026-02-10,after_close,2026-02-11,25.5,otc,6198,瑞築,22.0,0.0,0.46659999999999996,0.46659999999999996,,,,,25800.0,49400.0,32000.0,0.6477732793522267,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6198.csv
revenue_202601_6212,2026-01,2026-02-10,after_close,2026-02-11,36.15,otc,6212,理銘,75147.0,-0.37579999999999997,-0.8521,-0.8521,-1000.0,0.0,0.0,-1000.0,7000.0,16250.0,5000.0,0.3076923076923077,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6212.csv
revenue_202601_6219,2026-01,2026-02-10,after_close,2026-02-11,15.15,otc,6219,富旺,617048.0,-0.7735,108.0768,108.0768,346000.0,0.0,0.0,346000.0,471200.0,541550.0,706000.0,1.3036654048564307,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6219.csv
revenue_202601_6264,2026-01,2026-02-10,after_close,2026-02-11,7.0,otc,6264,富裔,2373.0,0.215,-0.7337,-0.7337,-7000.0,0.0,0.0,-7000.0,56600.0,101250.0,164000.0,1.6197530864197531,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6264.csv
revenue_202601_8080,2026-01,2026-02-10,after_close,2026-02-11,29.8,otc,8080,泰霖,12652.0,-0.5957,-0.47369999999999995,-0.47369999999999995,-2000.0,0.0,0.0,-2000.0,124400.0,441950.0,111000.0,0.25115963344269715,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8080.csv
revenue_202601_8424,2026-01,2026-02-10,after_close,2026-02-11,73.1,otc,8424,惠普,98652.0,0.0414,0.12560000000000002,0.12560000000000002,-1000.0,0.0,0.0,-1000.0,5000.0,8200.0,8000.0,0.975609756097561,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8424.csv
revenue_202601_2641,2026-01,2026-02-10,after_close,2026-02-11,19.4,otc,2641,正德,217124.0,0.0354,0.3343,0.3343,226000.0,0.0,4712.0,230712.0,2369200.0,3658300.0,1644000.0,0.44938906049257854,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2641.csv
revenue_202601_2643,2026-01,2026-02-10,after_close,2026-02-11,72.2,otc,2643,捷迅,674573.0,-0.1057,0.18059999999999998,0.18059999999999998,-2000.0,0.0,-3000.0,-5000.0,24000.0,33000.0,26000.0,0.7878787878787878,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2643.csv
revenue_202601_5601,2026-01,2026-02-10,after_close,2026-02-11,,otc,5601,台聯櫃,7805.0,-0.0429,0.0067,0.0067,1000.0,0.0,0.0,1000.0,25000.0,11800.0,48000.0,4.067796610169491,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5601.csv
revenue_202601_5603,2026-01,2026-02-10,after_close,2026-02-11,17.65,otc,5603,陸海,132156.0,0.17809999999999998,-0.0535,-0.0535,-2000.0,0.0,0.0,-2000.0,70000.0,151500.0,50000.0,0.33003300330033003,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5603.csv
revenue_202601_5609,2026-01,2026-02-10,after_close,2026-02-11,78.4,otc,5609,中菲行,2352496.0,-0.1023,0.023799999999999998,0.023799999999999998,21402.0,0.0,577.0,21979.0,109200.0,153100.0,125000.0,0.8164598301763554,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5609.csv
revenue_202601_7716,2026-01,2026-02-10,after_close,2026-02-11,25.5,otc,7716,昱臺國際,162447.0,0.0466,-0.0998,-0.0998,,,,,6000.0,10300.0,7000.0,0.6796116504854369,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\7716.csv
revenue_202601_1259,2026-01,2026-02-10,after_close,2026-02-11,61.6,otc,1259,安心,510795.0,0.0055000000000000005,-0.0414,-0.0414,1000.0,0.0,0.0,1000.0,8600.0,6000.0,14000.0,2.3333333333333335,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1259.csv
revenue_202601_1268,2026-01,2026-02-10,after_close,2026-02-11,160.0,otc,1268,漢來美食,650457.0,0.17370000000000002,-0.1681,-0.1681,-5000.0,0.0,0.0,-5000.0,22800.0,34650.0,24000.0,0.6926406926406926,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1268.csv
revenue_202601_2719,2026-01,2026-02-10,after_close,2026-02-11,28.9,otc,2719,燦星旅,162849.0,0.242,-0.3195,-0.3195,1000.0,0.0,0.0,1000.0,58000.0,29400.0,18000.0,0.6122448979591837,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2719.csv
revenue_202601_2726,2026-01,2026-02-10,after_close,2026-02-11,12.15,otc,2726,雅茗-KY,41677.0,0.0481,-0.2289,-0.2289,-2000.0,0.0,0.0,-2000.0,81400.0,74250.0,36000.0,0.48484848484848486,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2726.csv
revenue_202601_2729,2026-01,2026-02-10,after_close,2026-02-11,171.0,otc,2729,瓦城,476289.0,-0.0379,-0.30010000000000003,-0.30010000000000003,2000.0,0.0,0.0,2000.0,9200.0,13550.0,10000.0,0.7380073800738007,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2729.csv
revenue_202601_2732,2026-01,2026-02-10,after_close,2026-02-11,66.5,otc,2732,六角,422738.0,0.0172,0.31579999999999997,0.31579999999999997,-10000.0,0.0,0.0,-10000.0,26200.0,42200.0,36000.0,0.8530805687203792,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2732.csv
revenue_202601_2734,2026-01,2026-02-10,after_close,2026-02-11,18.5,otc,2734,易飛網,143207.0,0.0679,0.0263,0.0263,-10000.0,0.0,-18.0,-10018.0,475200.0,215300.0,108000.0,0.5016256386437529,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2734.csv
revenue_202601_2736,2026-01,2026-02-10,after_close,2026-02-11,13.85,otc,2736,富野,41076.0,-0.2779,-0.2384,-0.2384,-30000.0,0.0,595.0,-29405.0,591000.0,221200.0,113000.0,0.5108499095840868,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2736.csv
revenue_202601_2740,2026-01,2026-02-10,after_close,2026-02-11,44.4,otc,2740,華軒,6326.0,-0.0407,-0.6437999999999999,-0.6437999999999999,-1000.0,0.0,0.0,-1000.0,23600.0,46950.0,21000.0,0.4472843450479233,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2740.csv
revenue_202601_2743,2026-01,2026-02-10,after_close,2026-02-11,78.3,otc,2743,山富,535844.0,0.122,-0.0298,-0.0298,-91000.0,0.0,-2977.0,-93977.0,381400.0,194150.0,211000.0,1.0867885655421066,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2743.csv
revenue_202601_2745,2026-01,2026-02-10,after_close,2026-02-11,104.5,otc,2745,五福,685880.0,0.083,-0.023799999999999998,-0.023799999999999998,-87000.0,0.0,-11000.0,-98000.0,326800.0,246950.0,273000.0,1.1054869406762502,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2745.csv
revenue_202601_2751,2026-01,2026-02-10,after_close,2026-02-11,57.5,otc,2751,王座,163728.0,-0.032400000000000005,0.2224,0.2224,,,,,17000.0,16150.0,23000.0,1.4241486068111455,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2751.csv
revenue_202601_2752,2026-01,2026-02-10,after_close,2026-02-11,209.5,otc,2752,豆府,372804.0,0.0132,-0.0111,-0.0111,,,,,7400.0,12350.0,6000.0,0.48582995951417,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2752.csv
revenue_202601_2754,2026-01,2026-02-10,after_close,2026-02-11,78.5,otc,2754,亞洲藏壽司,485127.0,0.045599999999999995,-0.013500000000000002,-0.013500000000000002,2000.0,0.0,0.0,2000.0,11400.0,20650.0,12000.0,0.5811138014527845,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2754.csv
revenue_202601_2755,2026-01,2026-02-10,after_close,2026-02-11,116.0,otc,2755,揚秦,295746.0,0.0354,0.2299,0.2299,9000.0,0.0,-647.0,8353.0,46600.0,45800.0,45000.0,0.982532751091703,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2755.csv
revenue_202601_2756,2026-01,2026-02-10,after_close,2026-02-11,80.9,otc,2756,聯發國際,99696.0,-0.10189999999999999,0.522,0.522,3000.0,0.0,0.0,3000.0,34600.0,40000.0,58000.0,1.45,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2756.csv
revenue_202601_3252,2026-01,2026-02-10,after_close,2026-02-11,18.35,otc,3252,海灣,46579.0,-0.0223,-0.0461,-0.0461,2000.0,0.0,0.0,2000.0,28600.0,35250.0,8000.0,0.22695035460992907,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3252.csv
revenue_202601_3522,2026-01,2026-02-10,after_close,2026-02-11,15.35,otc,3522,御嵿,169484.0,0.4302,-0.2104,-0.2104,-7000.0,0.0,-1.0,-7001.0,274600.0,182250.0,168000.0,0.9218106995884774,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3522.csv
revenue_202601_4419,2026-01,2026-02-10,after_close,2026-02-11,44.5,otc,4419,皇家美食,226271.0,0.0791,-0.1185,-0.1185,,,,,5000.0,4050.0,7000.0,1.728395061728395,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4419.csv
revenue_202601_4530,2026-01,2026-02-10,after_close,2026-02-11,28.3,otc,4530,宏易,23466.0,-0.6862,-0.08710000000000001,-0.08710000000000001,,,,,21000.0,17900.0,47000.0,2.625698324022346,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4530.csv
revenue_202601_4804,2026-01,2026-02-10,after_close,2026-02-11,6.0,otc,4804,大略-KY,9045.0,-0.08650000000000001,0.1605,0.1605,,,,,16400.0,34850.0,16000.0,0.45911047345767575,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4804.csv
revenue_202601_5301,2026-01,2026-02-10,after_close,2026-02-11,11.7,otc,5301,寶得利,18964.0,-0.34159999999999996,0.2266,0.2266,,,,,15200.0,12400.0,0.0,0.0,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5301.csv
revenue_202601_5364,2026-01,2026-02-10,after_close,2026-02-11,13.0,otc,5364,力麗店,19788.0,-0.2254,-0.22149999999999997,-0.22149999999999997,2000.0,0.0,111.0,2111.0,62800.0,118500.0,34000.0,0.2869198312236287,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5364.csv
revenue_202601_5701,2026-01,2026-02-10,after_close,2026-02-11,3.9,otc,5701,劍湖山,42048.0,-0.2559,-0.0451,-0.0451,,,,,108000.0,86350.0,20000.0,0.23161551823972207,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5701.csv
revenue_202601_5703,2026-01,2026-02-10,after_close,2026-02-11,14.4,otc,5703,亞都麗緻,43918.0,-0.2609,-0.0246,-0.0246,,,,,4800.0,4450.0,10000.0,2.247191011235955,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5703.csv
revenue_202601_5704,2026-01,2026-02-10,after_close,2026-02-11,22.3,otc,5704,老爺知,44343.0,0.0098,0.2702,0.2702,0.0,0.0,-6000.0,-6000.0,99200.0,106400.0,45000.0,0.42293233082706766,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5704.csv
revenue_202601_5905,2026-01,2026-02-10,after_close,2026-02-11,8.98,otc,5905,南仁湖,76068.0,-0.0891,-0.1404,-0.1404,-120000.0,0.0,254.0,-119746.0,1993200.0,1350300.0,775000.0,0.5739465304006517,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5905.csv
revenue_202601_6961,2026-01,2026-02-10,after_close,2026-02-11,57.5,otc,6961,旅天下,358702.0,0.3809,-0.1746,-0.1746,-1000.0,0.0,0.0,-1000.0,49800.0,53428.57142857143,27000.0,0.5053475935828877,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6961.csv
revenue_202601_7708,2026-01,2026-02-10,after_close,2026-02-11,93.6,otc,7708,全家餐飲,238982.0,-0.0104,0.0143,0.0143,,,,,15000.0,16800.0,23000.0,1.369047619047619,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\7708.csv
revenue_202601_7723,2026-01,2026-02-10,after_close,2026-02-11,33.1,otc,7723,築間,383803.0,-0.029900000000000003,-0.2421,-0.2421,-34000.0,0.0,0.0,-34000.0,87200.0,127150.0,60000.0,0.47188360204482893,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\7723.csv
revenue_202601_7757,2026-01,2026-02-10,after_close,2026-02-11,108.5,otc,7757,金色三麥,173619.0,-0.2372,-0.209,-0.209,-10000.0,0.0,0.0,-10000.0,32800.0,27550.0,50000.0,1.8148820326678765,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\7757.csv
revenue_202601_8077,2026-01,2026-02-10,after_close,2026-02-11,44.9,otc,8077,洛��,93166.0,-0.2466,0.0771,0.0771,,,,,2800.0,1150.0,2000.0,1.7391304347826086,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8077.csv
revenue_202601_5864,2026-01,2026-02-10,after_close,2026-06-01,43.6,otc,5864,致和證,1482121.0,2.4840999999999998,85.4866,85.4866,162441.0,0.0,0.0,162441.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5864.csv
revenue_202601_5878,2026-01,2026-02-10,after_close,2026-02-11,41.5,otc,5878,台名,81128.0,-0.0812,0.0674,0.0674,,,,,2800.0,7400.0,0.0,0.0,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5878.csv
revenue_202601_6015,2026-01,2026-02-10,after_close,2026-02-11,13.35,otc,6015,宏遠證,418612.0,0.9468000000000001,2.2684,2.2684,515000.0,0.0,0.0,515000.0,2594000.0,4436950.0,2553000.0,0.5753952602576093,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6015.csv
