stock_id,company_name,revenue_month,announcement_date,buy_date,mom_positive,yoy_positive,mom_gt_10,mom_gt_20,yoy_gt_20,yoy_gt_30,inst_buy_positive,inst_buy_gt_100k,inst_buy_gt_300k,inst_buy_gt_500k,foreign_buy_positive,foreign_buy_gt_100k,foreign_buy_gt_300k,trust_buy_positive,trust_buy_gt_50k,dealer_buy_positive,avg_volume_5d_gt_100k,avg_volume_5d_gt_300k,avg_volume_5d_gt_1m,prev_vol_ratio_gt_1,prev_vol_ratio_gt_1_5,day1_return_gt_3,day3_return_gt_5,day5_return_gt_10,max_close_10d_gt_20,breakout_20d,breakout_60d,breakout_120d,breakout_240d,return_pct,mom_pct,yoy_pct,institutional_total_net_buy_shares,avg_volume_5d,previous_volume_ratio_20d,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,day1_return_pct,day3_return_pct,day5_return_pct,max_close_10d_return_pct,exit_date
6508,惠光,2026-01,2026-02-10,2026-02-11,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.002123,1.3853,0.17739999999999997,8000.0,30400.0,0.8864864864864865,8000.0,0.0,0.0,-0.010615711252653927,0.004246284501061481,0.002123142250530816,0.22717622080679395,2026-02-26
4188,安克,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.003623,1.3807,0.2647,2000.0,19000.0,0.4319654427645788,2000.0,0.0,0.0,0.025362318840579684,0.014492753623188354,-0.014492753623188482,0.028985507246376708,2026-02-26
8054,安國,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,-0.032,1.3004,6.989299999999999,-580630.0,6998800.0,1.0989341585009456,-564070.0,10000.0,-26560.0,-0.044,-0.032,-0.064,-0.032,2026-02-26
2820,華票,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0625,1.2453,2.213,3168175.0,,,3057000.0,0.0,111175.0,0.011904761904761862,0.020833333333333207,0.005952380952380825,0.056547619047619006,2026-06-18
6588,東典光電,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,0.266667,1.2343000000000002,6.343,81000.0,1261400.0,0.6646505147983282,24000.0,0.0,57000.0,0.12777777777777777,0.15555555555555556,0.2777777777777778,0.2777777777777778,2026-02-26
6922,宸曜,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,0.030864,1.2263,0.4867,-36020.0,75600.0,4.735042735042735,-37000.0,0.0,980.0,0.037037037037037035,0.037037037037037035,0.024691358024691357,0.037037037037037035,2026-02-26
1762,中化生,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.086229,1.1912,0.4,7850.0,,,8000.0,0.0,-150.0,0.0012870012870012139,0.04761904761904765,0.03732303732303721,0.0888030888030887,2026-06-18
6016,康和證,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.107362,1.1887999999999999,1.5184,-926000.0,7039800.0,0.4883613348192695,-926000.0,0.0,0.0,0.0030674846625767306,0.07668711656441718,0.06134969325153374,0.10736196319018404,2026-02-26
5205,中茂,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.016575,1.1755,2.0444,,1800.0,1.639344262295082,,,,-0.012891344383057012,0.01841620626151013,0.014732965009208182,0.05893186003683247,2026-02-26
1618,合機,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.016471,1.1281999999999999,4.5253,-29865.0,,,-30000.0,0.0,135.0,0.0,0.041176470588235294,-0.03882352941176467,0.06352941176470595,2026-06-18
1235,興泰,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.083942,1.1001,1.7723,14000.0,,,12000.0,0.0,2000.0,-0.0036496350364963156,-0.05109489051094894,-0.0851581508515815,0.0,2026-06-18
3036,文曄,2026-01,2026-02-10,2026-05-04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.400485,0.9849,1.5167,2784554.0,,,2827446.0,5489.0,-48381.0,0.014563106796116505,0.06310679611650485,0.28398058252427183,0.3786407766990291,2026-05-29
6015,宏遠證,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.142322,0.9468000000000001,2.2684,515000.0,2594000.0,0.5753952602576093,515000.0,0.0,0.0,0.007490636704119823,0.08614232209737831,0.08614232209737831,0.1423220973782772,2026-02-26
2890,永豐金,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,0.083197,0.9251999999999999,0.5514,2723811.0,25766610.4,1.1935662582114521,3799235.0,194411.0,-1269835.0,0.0636215334420882,0.06851549755301799,0.07177814029363794,0.08319738988580765,2026-02-26
4721,美琪瑪,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.040185,0.9091,0.3109,4908.0,368000.0,0.8604651162790697,10000.0,0.0,-5092.0,0.0231839258114374,0.03863987635239567,0.03554868624420397,0.04018547140649141,2026-02-26
6203,海韻電,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.002903,0.8970999999999999,0.4468,-4990.0,105000.0,0.38930703348040485,-5000.0,0.0,10.0,-0.004354136429608292,0.00580551523947738,-0.013062409288824465,0.00580551523947738,2026-02-26
3232,昱捷,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.008584,0.8937,0.5544,10000.0,38800.0,1.2742382271468145,10000.0,0.0,0.0,-0.015021459227467872,0.0,0.008583690987124432,0.008583690987124432,2026-02-26
5289,宜鼎,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.067123,0.8373,3.071,-795159.0,4202800.0,0.8001206211991757,-709791.0,0.0,-85368.0,0.038356164383561646,0.08082191780821918,0.1726027397260274,0.1726027397260274,2026-02-26
6021,美好證,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.140549,0.8323,2.3702,55000.0,249600.0,1.0009140767824498,55000.0,0.0,0.0,0.027463651050080824,0.07592891760904678,0.1211631663974153,0.14054927302100154,2026-02-26
